circ_mv,close,float_share,free_share,index,level_0,pb,pe,pe_ttm,ps,ps_ttm,total_mv,total_share,trade_date,ts_code,turnover_rate,turnover_rate_f,volume_ratio
256036.1535,10.15,25225.2368,16407.0563,600,,3.1745,229.3609,78.429,8.3015,7.1336,305596.3868,30108.0184,20160127,000019.SZ,2.9287,4.5028,0.96
31437.9157,5.59,5623.9563,5623.9563,3215,,5.3738,295.3086,494.1715,12.274000000000001,16.8522,158287.1259,28316.1227,20031112,000020.SZ,1.475,1.475,0.45
25195.3242,4.48,5623.9563,5623.9563,3065,,4.5847,,,10.7031,10.095,126856.2297,28316.1227,20040701,000020.SZ,2.9045,2.9045,1.66
24970.366,4.44,5623.9563,5623.9563,3055,,4.5438,,,10.6076,10.0049,125723.5848,28316.1227,20040715,000020.SZ,0.5063,0.5063,0.7
14059.8908,2.5,5623.9563,5623.9563,2920,,2.5942,,,5.9727,5.1443,70790.3068,28316.1227,20050203,000020.SZ,1.3468,1.3468,1.32
36198.6794,5.6,6464.0499,5623.9563,2480,,7.0802,,,7.8545,9.5948,158570.2871,28316.1227,20070712,000020.SZ,3.5254,4.052,0.7
31479.923,4.87,6464.0499,6464.0499,2295,,5.8994,,,6.8307,7.3412,137899.5175,28316.1227,20080418,000020.SZ,1.5141,1.5141,0.56
18618.9837,2.88,6464.9249,6464.9249,2255,,3.346,36.9576,34.7458,4.2201,3.9396,81550.4334,28316.1227,20080826,000020.SZ,2.4213,2.4213,1.08
14681.3378,2.27,6467.5497,6464.9249,2240,,2.6816,29.1298,29.4341,3.3262,3.2452,64277.5985,28316.1227,20080918,000020.SZ,1.3732,1.3738,1.01
99147.5369,15.33,6467.5497,6467.5497,790,,15.4006,564.6561,578.4364,6.2473,6.6814,434086.161,28316.1227,20150731,000020.SZ,7.1828,7.1828,0.56
109948.3449,17.0,6467.5497,6467.5497,775,,17.0783,626.1679,641.4494,6.9278,7.4093,481374.0859,28316.1227,20150821,000020.SZ,7.2102,7.2102,0.53
73342.0136,11.34,6467.5497,6467.5497,760,,10.8654,417.6908,157.335,4.6213,5.5655,321104.8314,28316.1227,20150915,000020.SZ,3.9982,3.9982,0.88
84078.1461,13.0,6467.5497,6467.5497,750,,12.456,478.8343,180.3664,5.2978,6.3802,368109.5951,28316.1227,20150929,000020.SZ,3.182,3.182,0.6
438284.0095,11.93,36737.9723,36737.9723,2620,,3.053,31.5023,16.9062,1.0106,0.8658,1049265.5956,87951.8521,20080403,000021.SZ,1.0728,1.0728,0.72
404485.075,11.01,36737.9723,36737.9723,2610,,2.8176,29.073,15.6024,0.9327,0.799,968349.8916,87951.8521,20080418,000021.SZ,0.9551,0.9551,1.24
269480.6449,7.31,36864.6573,36768.7209,2565,,2.0045,9.0655,16.0056,0.491,0.4667,642928.0389,87951.8521,20080626,000021.SZ,1.1639,1.167,1.25
252522.9025,6.85,36864.6573,36768.7209,2560,,1.8783,8.495,14.9984,0.4601,0.4374,602470.1869,87951.8521,20080703,000021.SZ,1.1646,1.1677,1.43
186535.3562,5.06,36864.6949,36768.7209,2515,,1.3593,6.2752,11.7867,0.3399,0.3112,445036.3716,87951.8521,20080905,000021.SZ,0.6173,0.6189,1.0
681351.5366,5.17,131789.4655,55640.5423,1725,,1.7014,17.7502,22.3162,0.3284,0.3612,682066.6128,131927.7781,20111226,000021.SZ,0.3023,0.716,0.63
1580050.4392,10.75,146981.4362,70832.51299999999,875,,3.0923,90.0294,46.0859,0.9618,0.965,1581603.8152,147125.9363,20150803,000021.SZ,2.8127,5.8366,0.63
1164092.9747,7.92,146981.4362,70832.51299999999,835,,2.2269,66.3286,36.0804,0.7086,0.7304,1165237.4155,147125.9363,20150930,000021.SZ,0.7933,1.6461,0.49
1114119.2864,7.58,146981.4362,70832.51299999999,755,,2.193,63.4812,62.3543,0.6782,0.7122,1115214.5972,147125.9363,20160128,000021.SZ,0.9025,1.8727,0.66
41294.9525,8.94,4619.1222,4619.1222,3780,,4.6032,69.5113,126.5277,4.8293,6.0729,124048.0786,13875.624,20020129,000023.SZ,0.8296,0.8296,0.56
60485.9972,8.97,6743.1435,6050.133000000001,2520,,4.1343,43.9942,20.8602,1.8576,1.5719,124464.3473,13875.624,20070710,000023.SZ,2.8104,3.1324,0.92
40060.2124,5.94,6744.1435,6186.0623,2330,,2.7967,40.8713,40.8713,1.3158,1.3158,82421.2066,13875.624,20080421,000023.SZ,1.0376,1.1312,1.07
32304.4474,4.79,6744.1435,6186.0623,2285,,2.3046,32.9585,,1.061,1.3236,66464.239,13875.624,20080627,000023.SZ,0.8835,0.9632,1.24
29007.9063,3.9,7437.9247,6186.0623,2235,,1.9209,26.8347,67.0643,0.8639,1.0441,54114.9336,13875.624,20080905,000023.SZ,0.8248,0.9917,0.97
273349.7928,19.7,13875.624,8319.4201,710,,7.5821,158.4934,149.6405,2.5024,2.5859,273349.7928,13875.624,20150727,000023.SZ,0.3062,0.5107,0.06
258502.8751,18.63,13875.624,8319.4201,705,,7.1703,149.8849,141.5128,2.3665,2.4454,258502.8751,13875.624,20150803,000023.SZ,5.9387,9.9049,0.46
21090.564,6.15,3429.36,3429.36,3680,,6.8117,,,1.0507,1.1082,135473.184,22028.16,20030725,000025.SZ,2.1873,2.1873,0.68
56172.9168,11.7,4801.104,4799.774,2725,,16.9752,,,2.2613,2.4717,257729.47199999998,22028.16,20071026,000025.SZ,3.0713,3.0721,1.36
37928.7216,7.9,4801.104,4799.774,2605,,11.0559,141.3462,161.2027,1.756,1.756,174022.46399999998,22028.16,20080425,000025.SZ,3.2865,3.2874,1.54
27366.2928,5.7,4801.104,4799.774,2570,,8.2711,101.984,112.4704,1.2670000000000001,1.3181,125560.51199999999,22028.16,20080619,000025.SZ,2.3949,2.3955,0.32
27174.2486,5.66,4801.104,4799.774,2560,,8.213,101.2683,111.6811,1.2581,1.3088,124679.3856,22028.16,20080703,000025.SZ,1.7738,1.7743,1.29
19348.4491,4.03,4801.104,4799.774,2510,,5.752000000000001,72.1045,88.6606,0.8958,1.0078,88773.4848,22028.16,20080911,000025.SZ,4.4923,4.4935,1.93
14835.4114,3.09,4801.104,4799.774,2490,,4.4103,55.286,67.9805,0.6868,0.7727,68067.0144,22028.16,20081017,000025.SZ,0.9462,0.9465,0.87
99329.1774,5.54,17929.4544,4801.104,1715,,7.0363,340.4599,1169.9176,3.1587,3.2772,122036.0064,22028.16,20111228,000025.SZ,0.1844,0.6888,0.53
97356.9374,5.43,17929.4544,4801.104,1705,,6.8966,333.6999,1146.6882,3.096,3.2121,119612.9088,22028.16,20120113,000025.SZ,0.3737,1.3955,0.85
262128.6233,14.62,17929.4544,4801.104,875,,5.2606,420.1223,555.6288,9.347000000000001,10.1381,434625.6992,29728.16,20150713,000025.SZ,3.0199,11.2776,1.18
36085.4994,5.94,6074.9999,6074.9999,3465,,2.8609,291.0637,412.2306,6.4916,6.1332,148094.8914,24931.7999,20040722,000026.SZ,0.2989,0.2989,0.87
95919.3704,12.06,7953.5133,6074.9999,2725,,4.9069,98.5522,53.063,6.1135,4.2986,300677.5068,24931.7999,20071128,000026.SZ,1.4272,1.8685,0.58
101089.15400000001,12.71,7953.5133,6074.9999,2710,,5.1714,103.8639,55.9229,6.443,4.5302,316883.1767,24931.7999,20071219,000026.SZ,1.7586,2.3024,0.57
80342.4437,10.1,7954.6974,6074.9999,2630,,3.8629,41.364,39.3069,3.127,2.802,251811.17899999997,24931.7999,20080422,000026.SZ,1.3073,1.7118,1.0
63558.0322,7.99,7954.6974,6074.9999,2590,,3.0559,32.7226,31.0953,2.4738,2.2166,199205.0812,24931.7999,20080623,000026.SZ,1.4701,1.925,0.66
50194.1406,6.31,7954.6974,6074.9999,2535,,2.4324,25.8423,21.7605,1.9536,1.6161,157319.6574,24931.7999,20080909,000026.SZ,0.4531,0.5932,1.12
32614.2593,4.1,7954.6974,6074.9999,2505,,1.5443,16.7913,15.122,1.2694,0.9964,102220.3796,24931.7999,20081029,000026.SZ,10.6182,13.9036,6.43
155497.4505,10.5,14809.281,14809.281,1725,,2.9949,43.8776,25.3229,2.3159,1.7253,412406.2635,39276.787000000004,20120118,000026.SZ,4.1399,4.1399,0.83
373906.3047,12.02,31107.0137,12495.1223,880,,2.8069,32.4269,32.2601,1.4402,1.409,472106.9797,39276.787000000004,20150728,000026.SZ,6.0772,15.1295,1.01
396614.4247,12.75,31107.0137,12495.1223,875,,2.9774,34.3963,34.2193,1.5276,1.4946,500779.0343,39276.787000000004,20150804,000026.SZ,3.4242,8.5247,0.67
293339.1392,9.43,31107.0137,14809.281,855,,2.2119999999999997,25.4397,28.3997,1.1298,1.1158,370380.1014,39276.787000000004,20150901,000026.SZ,4.1955,8.8127,0.98
329112.2049,10.58,31107.0137,14809.281,835,,2.4818,28.5422,31.8631,1.2676,1.2519,415548.4065,39276.787000000004,20151008,000026.SZ,2.9268,6.1477,1.37
1038660.238,17.35,59865.1434,59861.9252,2630,,2.9741,27.6679,42.951,4.0625,5.1059,3821329.401,220249.5332,20080225,000027.SZ,0.7931,0.7931,0.8
607631.2055,10.15,59865.1434,59861.9252,2590,,1.7399,16.1861,25.127,2.3766,2.987,2235532.762,220249.5332,20080423,000027.SZ,1.5804,1.5805,0.97
502867.2046,8.4,59865.1434,59865.1434,2555,,1.6157,11.5796,11.1139,1.7864,1.6371,1850096.0789,220249.5332,20080617,000027.SZ,0.7844,0.7844,1.08
485506.31299999997,8.11,59865.1434,59865.1434,2545,,1.5599,11.1798,10.7302,1.7247,1.5806,1786223.7143,220249.5332,20080701,000027.SZ,0.5044,0.5044,0.49
1466275.4623,10.2,143752.4963,106611.9179,880,,2.2975,19.8804,20.345,3.2335,3.3388,4043781.4289,396449.1597,20150728,000027.SZ,6.4027,8.6332,0.86
1565464.6847,10.89,143752.4963,106611.9179,875,,2.4529,21.2253,21.7212,3.4522,3.5646,4317331.3491,396449.1597,20150804,000027.SZ,4.0775,5.497999999999999,0.79
930078.6511,6.47,143752.4963,106611.9179,755,,1.1804,12.6104,14.4001,2.051,2.2577,2565026.0633,396449.1597,20160129,000027.SZ,1.0446,1.4085,0.96
120902.6076,10.86,11132.8368,7135.128000000001,2705,,7.3118,39.0068,41.7193,0.5482,0.5285,312930.2484,28814.94,20070705,000028.SZ,2.7182,4.2412,0.89
168088.9614,15.1,11131.7193,11131.7193,2525,,8.9877,34.8323,34.8323,0.6326,0.6326,435105.594,28814.94,20080402,000028.SZ,0.8484,0.8484,1.02
166975.7895,15.0,11131.7193,11131.7193,2515,,8.9281,34.6017,34.6017,0.6284,0.6284,432224.1,28814.94,20080417,000028.SZ,0.9101,0.9101,1.31
175408.6683,11.75,14928.3973,11131.7193,2425,,6.0355,27.1046,23.8856,0.4922,0.4492,338575.545,28814.94,20080827,000028.SZ,0.3389,0.4545,0.99
151523.2326,10.15,14928.3973,11131.7193,2415,,5.2136,23.4138,20.6331,0.4252,0.3881,292471.641,28814.94,20080911,000028.SZ,0.3237,0.4341,1.18
73920.0,5.0,14784.0,14784.0,3485,,3.1453,66.0767,80.38,5.9311,6.2913,505830.0,101166.0,20020124,000029.SZ,0.8469,0.8469,2.2
158394.7344,5.88,26937.88,21879.58,2220,,5.3217,295.2085,378.7895,5.9728,6.3213,594856.08,101166.0,20070705,000029.SZ,3.5151,4.3277,1.09
188565.16,7.0,26937.88,23583.2451,2145,,6.2966,351.4387,326.4539,7.1105,8.8579,708162.0,101166.0,20071025,000029.SZ,2.1066,2.4063,1.17
134151.5637,4.98,26938.065,23585.2451,2025,,4.3201,129.1547,129.1547,5.9613,5.9613,503806.68,101166.0,20080423,000029.SZ,0.8574,0.9792,1.15
98593.3179,3.66,26938.065,23585.2451,1980,,3.1594,94.9209,91.0797,4.3812,4.2481,370267.56,101166.0,20080701,000029.SZ,0.9164,1.0466,0.56
80814.195,3.0,26938.065,23585.2451,1945,,2.5897,77.8041,74.6555,3.5912,3.4819999999999998,303498.0,101166.0,20080819,000029.SZ,0.6458,0.7376,0.76
411055.26,4.61,89166.0,24877.5738,1535,,3.779,230.6803,187.87099999999998,6.2168,6.4093,466375.26,101166.0,20100517,000029.SZ,0.8878,3.1821,1.18
869368.5,9.75,89166.0,24877.5738,275,,4.5119,33.0959,32.7777,4.6258,4.5877,986368.5,101166.0,20150731,000029.SZ,2.5549,9.1571,1.12
30195.0,7.5,4026.0,4026.0,3305,,30.6973,514.6519,58.9899,2.9238,3.4091,216315.0,28842.0,20020130,000030.SZ,0.4585,0.4585,0.22
21820.92,5.42,4026.0,4026.0,3115,,,,,3.0402,20.1591,156323.64,28842.0,20021125,000030.SZ,1.6726,1.6726,1.21
21498.84,5.34,4026.0,4026.0,3110,,,,,2.9953,19.8615,154016.28,28842.0,20021202,000030.SZ,1.5218,1.5218,0.68
13527.36,3.36,4026.0,4026.0,2885,,,,,144.3857,28.1984,96909.12,28842.0,20031111,000030.SZ,1.9646,1.9646,0.7
6481.86,1.61,4026.0,4026.0,2650,,,40.7645,,6.0097,3.2169,46435.62,28842.0,20041105,000030.SZ,0.8647,0.8647,0.6
77109.9386,8.09,9531.5128,9531.5128,1730,,,,2.1536,1576.1845,1468.0817,233331.78,28842.0,20111227,000030.SZ,3.8748,3.8748,0.58
74822.3755,7.85,9531.5128,9531.5128,1720,,,,2.0897,1529.425,1424.5292,226409.7,28842.0,20120112,000030.SZ,3.9961,3.9961,0.85
105436.4568,5.7,18497.624,18381.9894,1385,,2.182,,54.9865,,6.7123,740256.2298,129869.51400000001,20130625,000030.SZ,2.7504,2.7677,1.67
492173.2104,8.78,56056.1743,38015.5468,890,,2.6269,18.204,17.9412,2.276,2.3095,1140254.3329,129869.51400000001,20150703,000030.SZ,4.4713,6.5932,1.13
1069740.0792,21.71,49274.0709,44727.6228,2505,,6.0563,119.1628,56.1907,53.6409,59.8044,1968805.6475,90686.5798,20071213,000031.SZ,3.7623,4.1447,1.35
781780.7626,15.11,51739.295999999995,42279.5353,2450,,3.9815,29.4089,29.4089,16.6342,16.6342,1370274.2208,90686.5798,20080421,000031.SZ,2.4709,3.0237,2.09
913715.9674,17.66,51739.295999999995,44727.6228,2440,,4.7206,34.372,33.041,19.4414,16.5749,1601524.9993,90686.5798,20080507,000031.SZ,2.1241,2.4571,0.82
605349.7632,11.7,51739.295999999995,44727.6228,2405,,3.1275,22.7719,21.8902,12.8802,10.9811,1061032.9837,90686.5798,20080626,000031.SZ,1.5732,1.8198,1.13
566545.2912,10.95,51739.295999999995,44727.6228,2400,,2.927,21.3122,20.4869,12.0546,10.2772,993018.0488,90686.5798,20080704,000031.SZ,1.7921,2.0731,1.47
412856.7888,3.99,103472.8794,44744.7604,2350,,2.1699,15.5316,24.2914,8.785,6.5143,723678.9068,181373.1596,20080912,000031.SZ,0.7946,1.8375,0.49
2290728.4598,12.63,181372.0079,98545.5079,650,,4.0054,38.273,34.8199,2.5338,2.4179,2290743.0057,181373.1596,20150928,000031.SZ,3.2256,5.9368,0.5
2395924.2244,13.21,181372.0079,98545.5079,645,,4.1893,40.0306,36.4189,2.6501,2.5289,2395939.4383,181373.1596,20151012,000031.SZ,6.3837,11.7492,1.91
1790141.718,9.87,181372.0079,98545.5079,570,,3.0329,29.9093,18.3016,1.9801,1.4761,1790153.0853,181373.1596,20160126,000031.SZ,2.7419,5.0465,1.04
93232.2339,8.15,11439.5379,10469.2699,2560,,2.6175,37.8277,35.5748,0.9262,0.9638,158153.684,19405.36,20070709,000032.SZ,3.5977,3.9311,1.77
116244.1975,9.37,12405.9976,10469.2699,2375,,2.8704,43.4902,38.3587,1.0648,1.0981,181828.2232,19405.36,20080414,000032.SZ,0.7773,0.9209999999999999,0.72
105103.9956,7.06,14887.2515,11205.7296,2325,,2.0605,18.8618,12.1355,0.8601,0.7799,164402.2099,23286.432,20080630,000032.SZ,1.4543,1.9321,1.2
76669.3452,5.15,14887.2515,11205.7296,2270,,1.5374,13.7589,9.1568,0.6274,0.5527,119925.1248,23286.432,20080916,000032.SZ,0.9678,1.2857,1.39
381393.7677,16.38,23284.1128,13499.1263,735,,4.3524,174.6383,134.9693,2.6472,3.1249,381431.7562,23286.432,20150730,000032.SZ,2.4278,4.1877,0.7
58075.9821,6.86,8465.8866,8465.8866,3405,,6.1181,7.8622,7.3035,5.1322,2.3308,213441.6284,31113.94,20020129,000034.SZ,0.5072,0.5072,0.52
39366.3727,4.65,8465.8866,8465.8866,2990,,5.0253,,,2.0951,1.5668,144679.821,31113.94,20031110,000034.SZ,0.4427,0.4427,0.53
19386.8803,2.29,8465.8866,8465.8866,2640,,14.4584,129.2826,,0.7107,1.1744,71250.9226,31113.94,20050421,000034.SZ,1.1311,1.1311,0.97
13799.3952,1.63,8465.8866,8465.8866,2620,,,,,1.3719,1.3458,50715.7222,31113.94,20050527,000034.SZ,1.9789,1.9789,1.14
13460.7597,1.59,8465.8866,8465.8866,2615,,,,,1.3383,1.3128,49471.1646,31113.94,20050603,000034.SZ,0.5283,0.5283,0.46
9058.4987,1.07,8465.8866,8465.8866,2580,,,,,0.9006,0.8834,33291.9158,31113.94,20050725,000034.SZ,0.9108,0.9108,0.76
8973.8398,1.06,8465.8866,8465.8866,2575,,,,,0.8922,0.8752,32980.7764,31113.94,20050801,000034.SZ,1.0647,1.0647,0.71
56044.1693,6.62,8465.8866,8465.8866,2125,,,,184.454,5.5457,6.0715,205974.2828,31113.94,20070711,000034.SZ,3.5451,3.5451,0.69
65779.9389,7.77,8465.8866,8465.8866,2045,,,,,6.5089999999999995,6.7529,241755.3138,31113.94,20071112,000034.SZ,1.4215,1.4215,0.89
54829.8597,4.17,13148.6474,8465.8866,1945,,,,,3.9223,4.0574,149274.9624,35797.3531,20080730,000034.SZ,3.2264,5.011,0.71
30899.3214,2.35,13148.6474,8465.8866,1925,,,,,2.2104,2.2866,84123.7798,35797.3531,20080827,000034.SZ,3.636,5.6472,0.93
23141.6194,1.76,13148.6474,8465.8866,1905,,,,,1.6555,1.8648,63003.3415,35797.3531,20080925,000034.SZ,3.1094,4.8293,0.78
20380.4035,1.55,13148.6474,8465.8866,1890,,,,,1.4579,1.8579,55485.8973,35797.3531,20081023,000034.SZ,1.4959,2.3233,0.7
136025.2828,4.0,34006.3207,21231.007999999998,1300,,17.5353,2.8745,44.9197,3.5605,3.2612,143189.4124,35797.3531,20111227,000034.SZ,0.3924,0.6286,1.17
64092.6,29.88,2145.0,2145.0,3465,,17.2631,143.3129,967.8779,10.0737,8.9255,346270.9536,11588.72,20000410,000035.SZ,1.3739,1.3739,0.68
53993.8872,12.66,4264.92,4264.92,3040,,6.5559,32.27,36.9931,1.6939,1.4105,146713.1952,11588.72,20020122,000035.SZ,2.9960000000000004,2.9960000000000004,1.25
26954.2944,6.32,4264.92,4264.92,2430,,2.5798,18.279,17.808,0.2707,0.2606,73240.7104,11588.72,20040819,000035.SZ,2.7179,2.7179,2.39
12496.2156,2.93,4264.92,4264.92,2270,,1.4062,8.4743,,0.1255,0.1462,33954.9496,11588.72,20050427,000035.SZ,0.6801,0.6801,0.5
6909.1704,1.62,4264.92,4264.92,2250,,0.7775,4.6855,,0.0694,0.0809,18773.7264,11588.72,20050726,000035.SZ,2.6784,2.6784,0.76
7037.118,1.65,4264.92,4264.92,2245,,0.7919,4.7722,,0.0707,0.0824,19121.388,11588.72,20050802,000035.SZ,2.9965,2.9965,0.75
8998.9812,2.11,4264.92,4264.92,2240,,,,,0.1416,0.2028,24452.1992,11588.72,20050815,000035.SZ,2.04,2.04,0.51
9254.8764,2.17,4264.92,4264.92,2185,,,,,0.1456,0.8981,25147.5224,11588.72,20051109,000035.SZ,3.6777,3.6777,0.99
31617.1514,4.13,7655.4846,7655.4846,1835,,,20.5667,18.508,17.4291,22.1661,61952.7093,15000.656,20070718,000035.SZ,6.285,6.285,1.81
40550.5648,4.75,8536.961,8536.961,1780,,,6.0393,4.3327,67.414,61.1605,71253.116,15000.656,20080623,000035.SZ,1.9864,1.9864,0.99
40977.4128,4.8,8536.961,8536.961,1770,,,6.1029,4.3783,68.1236,61.8043,72003.1488,15000.656,20080707,000035.SZ,2.5329,2.5329,1.87
25951.5406,3.04,8536.690999999999,8536.690999999999,1715,,,3.8651,1.9976,43.145,62.4316,45601.9942,15000.656,20080924,000035.SZ,2.682,2.682,1.07
19036.8209,2.23,8536.690999999999,8536.690999999999,1695,,,2.8353,1.5218,31.6491,49.5292,33451.4629,15000.656,20081031,000035.SZ,1.508,1.508,0.61
17414.8496,2.04,8536.690999999999,8536.690999999999,1690,,,2.5937,1.3921,28.9525,45.3092,30601.3382,15000.656,20081107,000035.SZ,2.2642,2.2642,1.23
47307.4782,5.54,8539.256,8539.256,1340,,,,71.921,147.1458,150.7952,83103.6342,15000.656,20100521,000035.SZ,1.7041,1.7041,0.9
495077.6446,14.0,35362.6889,27525.7043,575,,5.1336,49.5378,47.8267,15.7377,13.3405,866990.4194,61927.8871,20150828,000035.SZ,4.0372,5.1866,1.02
435834.8651,10.8,40355.0801,32743.0955,490,,3.8369,38.2149,34.0128,12.1405,9.2145,668821.1807,61927.8871,20160311,000035.SZ,1.4578,1.7968,0.57
101258.3775,3.79,26717.25,26717.25,3250,,1.0025,65.2757,244.4425,1.8096,3.8543,170381.3772,44955.5085,20050524,000036.SZ,3.0461,3.0461,2.8
97517.9625,3.65,26717.25,26717.25,3235,,0.9655,62.8645,235.41299999999998,1.7427,3.7119,164087.606,44955.5085,20050615,000036.SZ,1.7438,1.7438,0.55
502346.3925,6.54,76811.375,76811.375,2770,,3.8933,37.757,38.7105,1.364,1.3193,735022.5636,112388.7712,20070712,000036.SZ,1.3751,1.3751,0.43
306477.3863,3.99,76811.375,76811.375,2585,,2.4098,23.0353,575.8446,0.8321,0.6135,448431.1971,112388.7712,20080421,000036.SZ,0.8971,0.8971,1.36
182925.7034,2.37,77183.8411,76812.0937,2485,,1.7084,,,0.3246,0.4943,266361.3877,112388.7712,20080912,000036.SZ,0.3168,0.3183,0.68
126581.4994,1.64,77183.8411,76812.0937,2460,,1.4102,,,0.2246,0.6518,184317.5848,112388.7712,20081103,000036.SZ,0.815,0.8190000000000001,0.86
651850.5229999999,5.8,112388.0212,77183.0911,895,,3.4893,189.6243,261.4429,31.7561,31.7356,651854.873,112388.7712,20150703,000036.SZ,4.4104,6.4221,0.88
706920.6533,6.29,112388.0212,76758.0911,880,,3.7506,208.6817,287.7181,34.9476,34.925,717366.7708,114048.7712,20150728,000036.SZ,5.6132,8.2187,1.1
48569.7551,7.49,6484.6135,6484.6135,3000,,2.2315,9.3343,9.6004,1.6871,1.5754,410426.5325,54796.5998,20050527,000037.SZ,0.5479,0.5479,0.97
45521.9868,7.02,6484.6135,6484.6135,2995,,2.0915,8.7486,8.998,1.5812,1.4765,384672.1306,54796.5998,20050603,000037.SZ,0.3834,0.3834,0.68
35861.4959,4.48,8004.7982,8004.7982,2810,,1.6027,82.0492,,0.81,0.8039,245488.7671,54796.5998,20060428,000037.SZ,2.2583,2.2583,0.86
122980.1046,7.58,16224.2882,8004.7982,2550,,2.6153,65.791,71.459,1.072,1.1205,415358.2265,54796.5998,20070604,000037.SZ,2.3759,4.8156,0.63
108702.7309,6.7,16224.2882,8004.7982,2535,,2.3117,58.153,63.163000000000004,0.9476,0.9904,367137.2187,54796.5998,20070625,000037.SZ,1.7772,3.602,0.8
108378.2452,6.68,16224.2882,8004.7982,2525,,2.3048,57.9794,62.9745,0.9447,0.9874,366041.2867,54796.5998,20070709,000037.SZ,1.1214,2.2729,1.38
89400.4095,5.51,16225.1197,8005.6297,2300,,1.7114,25.5686,19.3137,0.8340000000000001,0.753,301929.2649,54796.5998,20080617,000037.SZ,0.2432,0.493,0.77
64218.7472,2.75,23352.2717,8005.6297,2225,,0.9548,14.0372,15.841,0.4579,0.4421,165759.7139,60276.2596,20081028,000037.SZ,1.1322,3.3025,1.97
61416.4746,2.63,23352.2717,8005.6297,2215,,0.9131,13.4247,15.1497,0.4379,0.4228,158526.5627,60276.2596,20081111,000037.SZ,1.0337,3.0154,1.5
181647.8042,5.36,33889.5157,12560.3638,1845,,1.8542,43.5916,,1.7297,1.815,323080.7515,60276.2596,20100531,000037.SZ,0.7833,2.1134,0.74
299920.8626,8.85,33889.363,19985.2777,760,,4.5124,,,4.3225,4.0119,533444.8975,60276.2596,20150728,000037.SZ,5.4916,9.3121,0.74
297548.6071,8.78,33889.363,19985.2777,755,,4.4767,,,4.2883,3.9802,529225.5593,60276.2596,20150804,000037.SZ,4.3078,7.3048,0.77
251121.3113,7.41,33889.5157,20303.0404,735,,3.8238,,,3.6192,3.2908,446647.0836,60276.2596,20150901,000037.SZ,4.9973,8.3414,1.43
244343.4082,7.21,33889.5157,20303.0404,715,,3.7206,,,3.5215,3.202,434591.8317,60276.2596,20151008,000037.SZ,1.5134,2.5262,1.06
265354.9079,7.83,33889.5157,20303.0404,645,,3.9401,,,3.8243,3.6791,471963.1127,60276.2596,20160115,000037.SZ,2.6059,4.3498,0.81
277216.2384,8.18,33889.5157,20303.0404,635,,4.1162,,,3.9953,3.8435,493059.8035,60276.2596,20160129,000037.SZ,1.8551,3.0965,0.92
12249.6,7.04,1740.0,1000.0,3835,,3.8045,34.9487,49.4345,3.3819,3.6942,57911.04,8226.0,19961228,000038.SZ,,,
12789.0,7.35,1740.0,1000.0,3820,,3.972,36.4877,51.6113,3.5308,3.8569,60461.1,8226.0,19970112,000038.SZ,,,
21589.92,11.28,1914.0,1914.0,3230,,5.7397,95.7561,120.5663,5.3885,6.4081,102068.20800000001,9048.6,19980826,000038.SZ,1.9488,1.9488,0.43
15924.48,8.32,1914.0,1914.0,1660,,5.7363,88.0231,90.426,1.506,1.5679,75284.352,9048.6,20040803,000038.SZ,1.0287,1.0287,0.38
7215.78,3.77,1914.0,1914.0,1245,,2.852,,,5.2852,8.5352,34113.222,9048.6,20060426,000038.SZ,3.5442,3.5442,0.75
7273.2,3.8,1914.0,1914.0,1240,,4.8539,,,9.8946,19.7298,34384.68,9048.6,20060511,000038.SZ,7.6687,7.6687,1.86
242046.7046,13.46,17982.6675,8876.389000000001,125,,1.3272,19.6591,24.0037,4.6589,3.72,703658.406,52277.7419,20180829,000038.SZ,2.1486,4.3529,1.51
224783.3438,12.5,17982.6675,9102.409,105,,1.2325,18.257,22.2917,4.3266,3.4547,653471.7738,52277.7419,20180927,000038.SZ,1.2569,2.4832,0.62
1010553.7144,10.84,93224.5124,93224.5124,2565,,1.9203,9.1175,9.645,0.5919,0.5710000000000001,2886037.3193,266239.6051,20080627,000039.SZ,1.1351,1.1351,0.95
1526808.4846,12.4,123129.7165,79912.5322,1730,,1.7813,10.9978,8.2569,0.6377,0.5112,3301371.1032,266239.6051,20111215,000039.SZ,1.4944,2.3026,2.27
2511583.8659,20.23,124151.4516,80934.2673,895,,2.3674,21.8207,18.9887,0.7716,0.7454,5406727.5587,267262.8551,20150707,000039.SZ,7.2617,11.1392,0.85
141679.4312,4.94,28680.0468,28680.0468,3930,,1.9613,198.8515,,6.1973,6.8657,231979.1218,46959.3364,20020122,000040.SZ,0.2378,0.2378,1.06
267652.9323,6.77,39535.1451,34358.3811,2660,,3.5995,,139.612,5.0214,5.675,317914.7074,46959.3364,20070706,000040.SZ,3.3182,3.8181,1.41
238792.2764,6.04,39535.1451,34898.9695,2480,,2.8584,,26.5569,4.4799,7.5668,283634.3919,46959.3364,20080402,000040.SZ,0.9141,1.0356,1.39
238396.925,6.03,39535.1451,34898.9695,2470,,2.8536,,26.5129,4.4725,7.5543,283164.7985,46959.3364,20080417,000040.SZ,0.4734,0.5363,0.9
145489.334,3.68,39535.1451,36924.8911,2420,,1.8414,22.4617,27.9364,3.2417,3.1616,172810.358,46959.3364,20080702,000040.SZ,0.3113,0.3333,0.61
