ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh
601678.SH,4,10.44,6.6802,15.0197,1.0442,2.1717,0.3111,8.9994,0.9127,1.9184,617760,1240272
601688.SH,13.91,24.63,10.2976,25.1533,1.1004,1.9585,0.6352,8.5389,4.6926,9.7476,10142480.62,20323444.5
601689.SH,13.99,25.61,12.7318,25.0758,1.4451,2.9657,0.311,7.656,1.7044,3.8391,1017881.283,1863326.638
601699.SH,6.55,14.3,6.2999,16.0336,0.8244,2.0783,0.4492,15.4352,0.8196,1.8446,1959373.026,4277715.156
601700.SH,2.65,10.98,26.5492,595.4333,1.0485,4.3058,0.2077,43.4189,1.346,5.4941,300306.48,1244288.736
601717.SH,5.36,7.19,14.2778,48.754,0.8143,1.1534,0.4435,4.8002,0.4352,1.9824,928604.6543,1245646.915
601718.SH,3.22,6.89,20.4385,54.3465,0.7729,1.6322,0.2503,7.2033,0.5766,1.1061,1414104.668,3025832.659
601727.SH,4.87,8.7,23.5767,57.3972,1.2608,2.1041,0.1311,3.4855,0.7634,1.4996,7171163.009,12448899.99
601766.SH,7.28,12.75,19.1374,34.5696,1.7232,3.1111,0.1753,3.8573,0.9933,1.6384,20892773.06,36591051.71
601777.SH,4.85,5.1,26.0743,47.5227,0.8485,0.8922,3.2051,11.6251,0.5387,0.6004,637172.4258,670016.3653
601788.SH,7.79,15.21,13.0717,34.9242,0.7546,1.4405,0.1786,9.3727,3.5971,7.4528,3591803.571,7013007.999
601789.SH,3.03,5.45,13.0932,23.6611,1.1263,1.9946,0.2738,26.7817,0.1869,0.3349,295752.24,531963.6
601798.SH,3.93,9.85,,,0.8286,1.9108,0.2558,6.8767,1.9279,6.8415,139329.5818,349210.275
601799.SH,41.79,63.46,21.1662,35.1541,2.845,4.2749,0.1435,2.3099,2.4531,3.9243,1154052.715,1752481.102
601800.SH,10.59,14.8,7.8886,13.9194,1.0126,1.5053,0.0792,3.9958,0.3398,0.5346,17129044.82,23938608.43
601801.SH,5.83,10.99,9.9939,16.4241,1.1807,2.3636,0.2021,3.5504,1.247,2.6185,1159706.362,2186136.006
601808.SH,8.26,13.78,1600.2908,2038.4369,1.1529,1.9076,0.2108,7.1572,2.0319,4.0826,3941334.992,6575253.776
601811.SH,8.19,15.94,11.4543,23.1968,1.2404,2.3953,0.2302,23.9905,1.306,2.5177,1010515.779,1966742.554
601818.SH,3.45,4.99,5.6252,8.3614,0.5011,0.9531,0.1494,2.4082,1.8248,2.8447,18108796.3,26192099.22
601828.SH,10.49,23.72,6.9114,25.0451,0.8428,2.224,0.0253,49.4929,2.8203,9.0544,3723950,9343111.214
601838.SH,7.69,16.23,5.9751,14.9979,0.0904,2.2257,0.0381,50.5786,2.4117,6.0728,2777821.276,5862683.915
601857.SH,7.16,9.35,24.4702,72.7014,1.0761,1.4341,0.1218,2.1712,0.5778,0.8893,131043020.1,171124614.3
601858.SH,7.61,12.43,15.2521,28.6104,1.8672,3.2451,0.7141,30.2507,2.8299,4.9291,601570.5,982591.5
601860.SH,4.52,11.8,13.2817,34.3663,1.3945,3.6405,0.6522,75.2857,4.1752,10.2293,1654721.778,4319848.889
601865.SH,2.88,17.14,13.1668,82.0569,1.5787,9.1104,0.0362,73.597,1.8773,10.909,561600,3342300
601866.SH,2.07,3.54,16.3554,38.0315,1.4796,2.8826,0.1002,2.9753,1.4689,2.6742,2418406.875,4135826.25
601869.SH,34.78,68.13,17.3819,36.3832,3.3139,6.9009,0.0403,48.3788,2.3219,4.6906,2635993.966,5163607.501
601872.SH,3.3,4.84,29.5105,120.6327,1.0595,1.583,0.1135,3.3383,2.5112,4.435,1780617.926,2936240.526
601877.SH,20.1,30.4,12.5719,21.7435,2.1874,3.2467,0.2742,4.3478,1.7016,2.6662,4324371.317,6540342.689
601878.SH,5.75,18,20.4365,59.2802,1.4233,4.5656,0.736,25.804,4.4425,13.3192,1916666.705,6000000.12
601880.SH,1.78,2.82,41.9475,116.227,1.2948,2.0248,0.1575,9.4512,2.7439,3.9554,2295227.408,3636259.152
601881.SH,5.82,12.65,18.5556,51.9801,0.9319,1.9844,0.4602,20.6739,5.9103,14.6458,5899884.597,12823632.33
601882.SH,6.88,13.56,33.4143,80.3593,3.0022,6.1999,0.3981,21.3142,2.6504,6.0395,359136,707832
601886.SH,6.48,9.8,13.5911,29.5868,1.1004,1.6536,0.2649,10.34,0.4697,0.7052,747824.4,1130969
601888.SH,43.05,74.19,29.8294,48.734,6.2521,10.2929,0.3567,3.8973,2.2593,4.6205,8405407.217,14485416.06
601890.SH,3.36,7.77,128.9212,930.6802,1.1067,2.5573,0.2397,17.2849,3.118,7.4622,322358.4,745453.8
601898.SH,4.55,6.34,14.7869,29.7636,0.6579,0.9478,0.1937,4.0685,0.6167,1.0649,6032691.847,8405992.596
601899.SH,2.95,5.41,14.6241,47.3853,1.9256,3.6368,0.3054,8.9314,0.6248,1.4915,6794209.573,12459889.42
601900.SH,6.6,11.75,9.138,20.1922,1.1937,1.9821,0.196,4.5522,1.0963,2.1251,591278.5336,1052654.965
601901.SH,4.47,8.36,33.3713,119.295,0.9846,2.2443,0.1224,6.9407,6.9511,13.8805,3679749.324,6882036.766
601908.SH,2.71,5.58,10.013,34.0251,0.798,1.6754,0.2234,9.6651,2.2913,6.2932,540725.677,1113376.117
601918.SH,2.84,4.05,9.6751,452.2241,1.2612,2.1452,0.3472,6.3359,0.8391,1.4699,735713.8712,1049169.429
601919.SH,3.41,7.25,16.4403,82.5442,1.6718,3.5154,0.1774,3.4302,0.3688,0.8333,3483749.556,7406798.909
601928.SH,5.73,9.37,12.176,17.9943,1.1404,1.8166,0.111,4.3647,1.3142,2.066,1458227.7,2384571.3
601929.SH,1.85,3.31,16.5269,30.367,0.8277,1.5547,0.1172,12.483,2.8324,5.1291,575512.7142,1029710.627
601933.SH,7.02,11.57,37.1586,60.8772,3.6054,5.6891,0.3853,5.3296,0.994,1.9943,6718464.4,11073024.66
601939.SH,6.22,9.81,6.1246,10.2677,0.8481,4.3569,0.3262,4.368,2.405,4.0572,155506828,245260768.9
601949.SH,3.6,8.22,11.3411,26.3626,1.1597,2.8023,0.4106,28.0329,1.3079,3.1913,656100,1498095
601952.SH,6.42,14.04,14.3817,26.6328,1.5869,2.8804,1.0231,24.2122,1.8161,3.4478,884676,1488240
601958.SH,5.76,8.13,64.3574,230.0276,1.4529,2.0727,0.3774,9.12,1.8816,2.7187,1858524.134,2623229.377
601965.SH,5.39,9.16,12.6971,23.7383,1.2206,2.0729,0.1972,5.3588,1.8849,3.8162,522901.3458,888641.2482
601966.SH,12.93,19.42,12.8425,23.1032,1.6615,2.6825,0.2391,3.1602,1.0626,1.6749,1551603.906,2330400
601968.SH,3.58,5.62,58.0711,605.7145,1.5023,2.3688,0.2268,9.8468,0.6207,1.0336,298333.3214,468333.3146
601969.SH,3.94,9.18,294.0342,363.143,1.6385,3.647,0.101,15.5645,3.1971,8.7234,770159.8037,1794433.248
601975.SH,2.05,3.31,31.3848,50.675,2.8429,4.5903,0.1378,13.2805,2.9617,4.7821,1029797.005,1662745.408
601985.SH,5.25,7.72,18.1366,26.3032,1.7947,2.7861,0.1327,5.0505,2.2456,3.5964,8171850.75,12016511.96
601988.SH,3.45,4.76,5.7186,7.995,0.6967,1.0143,0.1587,3.165,2.0801,2.9277,101563788,140128588.6
601989.SH,3.86,6.39,77.5529,143.5663,1.0523,1.9132,0.2715,3.8421,2.1836,3.4826,8831600.192,12972842.77
601990.SH,5.46,16.05,36.5552,138.8984,1.441,4.1761,0.0666,70.0493,10.8407,34.3108,1500964.649,4412176.302
601991.SH,2.99,4.29,20.2551,42.2417,0.9996,1.5062,0.1884,2.5518,0.6559,1.0997,4924713.904,6847482.887
601992.SH,3.09,6.2,9.8284,21.9171,0.6107,1.4362,0.4093,8.9474,0.467,1.0819,3299431.28,6620218.103
601996.SH,2.56,5.2,24.2155,39.2068,1.1592,2.6957,0.2987,4.6525,2.1982,3.7869,294267.0848,498255.68
601997.SH,10.57,17.5,4.7855,8.8798,0.0689,1.6277,0.2304,9.9214,1.9244,3.2325,2429611.638,4022535.825
601998.SH,5.33,8.14,5.8445,9.3579,0.6637,1.0923,0.1947,5.8973,1.6023,2.5417,26082246.57,39832924.41
601999.SH,4.29,7.78,14.1814,28.8626,1.1399,2.135,0.326,12.4179,1.1357,2.2936,236342.4063,428611.6366
603000.SH,6.09,31.45,54.1685,283.4799,2.4851,12.4134,0.3728,31.442,4.6701,23.6712,673365.8531,3477398.371
603001.SH,9.68,15.14,17.6933,26.1805,0.9591,1.4916,0.2169,5.8671,1.198,1.8691,388148.64,607083.72
603002.SH,3.39,6.8,23.1977,94.0601,1.8799,3.9578,0.5021,14.1556,1.1901,3.9321,208285.5663,417799.956
603003.SH,6.58,12.37,44.6119,92.2125,0.7195,1.3151,0.316,6.33,0.1665,0.3234,279076.7093,545658.7565
603005.SH,13.89,35.74,48.2763,95.4134,1.8065,4.7688,0.6654,16.0469,5.444,13.5114,325334.2955,831694.6572
603006.SH,8.38,16.5,15.2943,31.8266,1.6415,3.5783,0.3983,27.1672,1.5562,3.4179,161168.0031,317600.2101
603007.SH,7.81,14.81,14.0948,53.4508,2.459,5.3648,0.2503,13.0141,1.9764,6.7451,266381.137,493728.375
603008.SH,8.1,23.44,12.6965,31.5032,1.1216,3.3526,0.2683,8.9896,0.7793,2.6993,319834.8075,925546.6527
603009.SH,5.39,14.77,22.9944,84.1059,1.1213,3.6703,0.789,27.5753,1.6537,5.5882,193562.798,484683.3
603010.SH,12.74,29.43,21.6208,126.8049,2.7176,6.9582,0.4992,14.6143,2.1226,5.2665,322415.1307,748675.603
603011.SH,3.81,11.9,39.8966,107.5584,0.995,3.1412,0.5247,24.1703,2.3577,7.6363,172653.8815,530976.5649
603012.SH,6.13,9.3,24.3182,44.4479,1.5263,2.2106,0.1399,5.289,2.9784,4.427,390211.28,592000.8
603013.SH,14.98,48.88,23.3088,67.8175,2.5849,8.9655,0.0251,73.6871,0.9858,3.3677,763980,2492880
603015.SH,5.47,8.94,25.8425,50.0392,1.8991,3.0721,0.2236,24.0057,2.9584,4.8954,222738.4,364036.8
603016.SH,13.97,45.04,40.6446,131.0069,2.5938,8.4012,0.1768,38.0232,5.2113,17.5614,206979.52,667936.64
603017.SH,8.27,16.41,14.6533,30.2762,1.3267,2.7134,0.113,30.9784,1.3788,3.8502,227664.6051,451568.2926
603018.SH,13.85,29.38,12.6472,23.2137,1.9393,3.0415,0.1228,3.0738,1.2208,2.5063,434632.6227,688785.5849
603019.SH,34.06,64.24,55.0183,121.5629,6.6731,11.8478,1.1657,15.0717,2.8117,5.9233,2190139.642,4130785.983
603020.SH,6.65,12.38,19.4733,28.587,1.1176,2.0986,0.2104,7.6188,0.8989,1.7223,212800,396160
603021.SH,5.27,13.85,82.7413,423.8592,1.2702,3.2709,0.2432,9.9794,2.0412,6.2438,168612.6329,443128.077
603022.SH,6.32,13.76,37.6959,131.9855,2.0797,4.5974,0.5937,20.4609,1.9649,4.9631,126400,275200
603023.SH,4.51,8.86,20.0141,51.8929,2.765,6.0538,0.2115,10.9825,6.9375,18.0507,162360,318960
603025.SH,9.95,35.87,21.5759,43.5371,5.165,9.6492,0.4737,8.5642,7.952,16.8664,917281.2574,1628976.344
603026.SH,16.18,27.06,14.3405,30.6319,2.1111,3.3611,0.7184,14.4957,0.6454,1.1498,327936.24,548452.08
603027.SH,15.11,26.87,23.0923,48.2214,3.8592,7.7544,0.3673,13.514,4.9069,9.3129,492892.3009,875922.2324
603028.SH,6.08,10.76,74.5738,171.3887,1.9443,3.4501,0.3909,19.0049,2.2944,4.3637,134246.4,237580.8
603029.SH,12.37,23.65,129.0914,266.2237,1.6462,3.1034,0.9272,36.0098,3.4917,9.124,115461.58,220749.1
603030.SH,4.46,8.98,10.6917,40.6494,1.4455,3.2,0.216,9.7011,0.4208,1.1759,240128.3325,483675.671
603031.SH,10.65,29.19,37.6591,82.8288,1.9663,3.7958,0.3939,32.1206,0.6532,1.3283,119280,233520
603032.SH,10.6,54.26,17.9254,526.3774,3.9849,16.872,0.166,65.5491,9.3672,43.5694,169608.48,742277.112
603033.SH,14.64,24.96,22.116,61.932,1.6172,2.8944,0.3549,22.8645,1.7935,4.9503,185898.72,542734.0664
603035.SH,11.81,16.45,8.8329,19.887,1.3423,2.1173,0.4276,6.5709,2.2445,3.45,330680,460600
603036.SH,10.79,21.64,52.9926,127.5173,2.219,4.4977,1.349,48.6511,11.0004,22.4669,219425.44,440071.04
603037.SH,15.89,28.17,13.3191,25.8085,2.1736,3.7815,0.344,11.3448,3.3053,6.6441,168311.1703,298384.2459
603038.SH,15.9,42.78,17.2298,29.5426,1.5463,3.0868,0.5784,23.9269,2.1191,4.656,149482.578,287280.534
603039.SH,63.05,114.5,57.0405,108.5351,6.1532,16.075,0.1995,6.5326,7.0836,12.8745,436746.7195,1003665.435
603040.SH,21.22,69.9,15.0688,44.6798,2.7624,7.2712,0.3828,19.3127,5.6887,17.3093,168970.5948,426944.307
603041.SH,13.21,22.79,32.5954,47.2338,1.8395,3.2562,0.5697,15.9783,4.5223,7.6874,133352.308,227900
603042.SH,11.56,29.78,36.5951,274.49,1.8863,4.7147,0.7678,32.7453,1.2726,3.9464,160302.52,412959.26
603043.SH,17.27,33.67,20.5915,33.0328,4.3208,7.3096,0.5372,24.8024,3.3261,5.4132,697701.4098,1360255.152
603045.SH,13.9,80.82,24.6032,143.0526,1.9083,11.0958,0.0232,82.1754,1.0847,6.3068,136637,794460.6
603050.SH,10.08,25.04,19.8805,55.4249,1.6715,4.2856,1.1073,38.0109,1.498,4.6451,163543.464,400660.032
603055.SH,9.42,18.59,12.8608,28.1012,2.1525,4.6451,0.336,21.182,1.7776,3.8587,515839.2,1017988.4
603056.SH,6.97,30.21,17.6113,73.3004,2.027,8.4366,0.0084,66.8015,0.3936,1.6381,669120,2900160
603058.SH,9.09,23.08,32.0734,115.0124,4.252,11.8758,1.2084,25.0851,9.4238,29.862,384970.59,972960.48
603059.SH,27.7,57.26,24.2145,52.9179,2.6953,5.8282,0.2627,68.6352,3.1693,6.8486,221600,458080
603060.SH,15.09,27.24,19.5072,36.5763,3.0885,5.128,0.2284,16.7602,4.0453,6.823,331980,599280
603063.SH,5.7,18.68,16.1238,51.0871,1.0121,3.3656,0.3115,19.5075,3.2255,9.297,239400,784560
603066.SH,6.23,18.8,20.2849,62.3036,2.0289,6.8709,0.5239,47.3368,2.8307,10.4388,188358.8648,568448.832
603067.SH,7.66,17.74,14.8052,45.8905,1.9524,3.8014,0.5113,33.5186,1.7217,3.3784,220880,431200
603069.SH,6.13,14.24,35.6539,79.7611,1.753,4.2113,0.4241,36.2295,1.7691,4.1073,193708,449984
603076.SH,21.51,42.59,22.7745,43.4352,1.9897,4.1151,1.6912,42.5499,1.7812,3.5145,160249.5,317295.5
603077.SH,1.55,2.24,22.5831,43.1076,1.2351,1.7853,0.1929,5.0296,2.3443,4.3559,1368843.785,1978200.051
603078.SH,23.98,74.78,44.124,85.5167,2.6178,6.0854,0.4,20.9469,5.25,12.5079,201432,448680
603079.SH,15.31,64.99,25.2112,80.8473,2.1476,6.8982,0.352,40.8561,3.474,11.0462,171472,519920
603080.SH,16.81,55.88,25.3786,89.1673,2.3979,8.5465,0.0152,71.3138,6.0968,23.8516,237861.5,790702
603081.SH,8.5,29.07,15.4348,51.3268,2.1564,7.9967,0.7616,40.2341,1.9459,6.9424,341530,1168032.6
603083.SH,20.15,52.92,40.5475,145.7155,2.4165,4.9044,0.8766,52.9507,0.9082,2.1176,246244.8324,517936.2691
603085.SH,6.81,30.48,30.6415,107.0248,1.987,6.8691,0.1505,43.5696,2.2085,10.3068,198161.5559,682250.5613
603086.SH,18.38,38.41,11.6043,30.2724,1.8074,2.8337,0.8281,29.3777,1.733,2.8887,205856,342608
603088.SH,9.8,44.07,30.468,159.546,2.2206,7.3101,0.3762,29.7428,3.571,11.9421,109760,352560
603089.SH,13.89,27.09,22.9981,56.6379,2.1172,4.1286,0.5322,31.0714,1.6809,3.3732,148164.63,288969.03
603090.SH,11.85,21.11,43.4453,92.9225,2.5605,4.6122,0.4341,27.9601,2.8693,6.6244,118500,211100
603096.SH,51.7,100.22,28.9069,55.8859,4.1442,8.9706,0.1453,4.8446,7.5525,14.1106,699542.36,1349562.52
603098.SH,8.01,19.06,18.1142,37.5183,2.2287,4.7188,0.2951,35.6339,1.4555,4.159,384489.612,813620.34
603099.SH,7.83,15.01,29.8892,63.1494,2.1948,4.3531,0.4264,23.4538,4.9153,9.8639,208802.61,400271.67
603100.SH,7.12,11.69,8.8434,27.8837,1.3874,2.1399,0.2093,9.4963,0.8489,1.3941,281240,461755
603101.SH,11.23,18.41,20.704,42.48,2.0525,3.2368,0.4757,32.0865,0.8259,1.2995,269520,441840
603103.SH,19,37.7,24.1138,51.6745,4.0598,8.1482,1.1575,42.251,3.1397,7.0444,860700,1707810
603105.SH,6.96,26.8,24.6682,94.9868,2.4786,9.5442,0.0139,77.1409,3.7349,15.2461,348000,1340000
603106.SH,9.17,32.29,28.0255,61.1651,1.737,5.806,1.3212,61.5066,2.3111,6.3891,282436,904120
603108.SH,6.9,16.34,13.5639,47.384,1.6085,4.22,0.3651,11.5568,0.698,2.5918,399878.5145,946958.6851
603110.SH,10.01,30.86,29.6706,52.9095,2.2687,5.1308,0.8744,44.1379,3.8035,7.4167,143877.1134,316829.4362
603111.SH,3.82,14.4,14.5732,53.1846,0.8852,3.4065,0.1043,13.9792,1.0829,5.8626,379431.2349,1289772.697
603113.SH,10.87,24.17,7.3273,20.1788,1.5755,4.3276,0.6466,12.6383,0.9003,2.5262,734746.1876,1633745.663
603116.SH,6.4,16.12,10.1932,20.0194,1.0762,1.9672,0.204,4.0565,1.1409,2.1178,373811.2,672526.4
603117.SH,3.42,9.99,19.0462,50.3141,0.9938,2.0468,0.4144,9.1755,2.4501,8.9993,221359.262,461858.6111
603118.SH,4.91,9.24,24.2832,3727.0607,0.8782,1.6546,0.3835,11.6861,0.4916,1.0196,383872.1431,716777.5988
603121.SH,16.98,37.6,30.8684,68.3539,3.0072,6.6591,0.1418,75.849,6.8842,15.2441,305640,676800
603123.SH,5.47,8.08,17.8508,32.8972,0.9421,1.431,0.1452,4.5195,0.5637,0.8214,286706.8894,423508.5314
603126.SH,4.43,10.71,22.4304,49.4774,1.7031,4.2168,0.2876,16.3728,1.5338,3.9911,270451.5,653845.5
603127.SH,38.86,89.19,48.5836,90.1261,7.3187,13.948,0.4851,29.6406,12.8181,22.8686,377507,908457.34
603128.SH,4.94,9.31,16.2788,41.8908,1.2967,2.567,0.6536,14.6777,0.5546,1.1091,499946.9464,936041.5074
603129.SH,15.3,28.7,18.9194,43.3061,2.1802,4.3231,0.4561,23.1478,0.8851,2.1637,205932.492,382666.858
603131.SH,11.91,26.07,42.8068,111.4202,2.9003,6.9759,0.2918,19.2298,3.3341,7.568,238200,576236.0994
603133.SH,14.44,34.78,53.8005,125.0773,3.3155,8.2039,0.8599,20.2045,5.6372,13.9718,300352,723424
603136.SH,23.4,44.55,20.1095,43.0006,2.4266,4.7437,1.0865,20.9603,4.0206,7.8914,187200,356400
603138.SH,16.73,51.75,43.6282,97.4453,6.0853,14.9548,1.2336,51.9921,4.7848,10.8776,251699.8386,551655
603139.SH,14.36,29.62,22.7204,44.7585,1.5528,3.3461,0.6602,32.8614,3.7474,7.7034,143427.68,295844.56
603156.SH,38.25,113.37,11.6061,25.3758,2.6304,6.2132,0.6425,39.5323,3.5852,7.367,2881257.75,6099872.85
603157.SH,7,22.3,9.6314,22.5167,0.99,3.1116,0.8424,47.4818,0.4275,1.3235,383370.1494,1221307.762
603158.SH,14.31,19.01,25.9202,34.4335,3.0946,4.3076,0.1065,10.4574,3.1168,4.6865,312816.6,415558.6
603159.SH,16.75,25.84,36.5106,55.9247,4.1379,6.7529,0.6568,24.7674,2.7517,4.5151,167500,258400
603160.SH,62.93,107.11,32.5574,107.4516,7.8745,14.5686,0.3368,12.7033,8.1653,14.9178,2875339.394,4864501.89
603161.SH,13.06,36.99,17.1362,48.0623,1.4341,4.308,0.0251,55.5017,1.4109,5.8634,174220.4,493446.6
603165.SH,14.89,59.49,8.0343,23.0406,2.2971,7.9557,1.1139,35.1825,1.2601,4.013,265141.24,753619.32
603166.SH,5.02,8.4,25.8346,36.7613,1.4441,2.3925,0.3352,7.7738,2.1025,3.8895,300054.7924,497295.7164
603167.SH,7.68,12.91,10.0008,17.4956,1.1439,1.9213,0.2245,9.9129,2.3812,4.1793,378802.176,621487.4
603168.SH,6.2,16.54,13.3432,31.0738,1.1866,2.417,0.4302,21.4604,2.3606,4.5368,200007.3494,410436.9177
603169.SH,3.92,9.01,446.8562,1178.1885,1.3058,2.8738,0.2783,19.2307,1.3722,3.5868,412188.9902,947403.7759
603177.SH,8.63,22.83,64.2535,159.7399,3.3664,8.9425,0.679,28.7846,2.3441,5.2285,174326,461166
603178.SH,8.74,15.34,23.7093,36.269,2.1149,3.818,0.2874,31.0879,1.1885,2.1399,177605.54,311935.832
603179.SH,14.45,41.2,11.1931,28.7012,2.1634,4.9857,0.2787,16.344,0.9748,2.16,328272.21,668552.4
603180.SH,45.1,177.4,16.3087,81.6531,3.4765,14.758,1.5029,26.2928,1.985,8.8316,304425,1197450
603181.SH,13.2,26.88,15.053,51.9517,2.0022,4.3744,0.578,31.2543,1.5386,3.263,264000,537600
603183.SH,14.29,46.64,26.2802,78.4466,2.6871,6.7058,1.2921,46.7568,3.7018,10.0957,178773.616,410432
603185.SH,49.1,61.88,22.7585,28.6822,4.0844,5.1475,0.4801,41.7419,7.131,8.9871,618660,779688
603186.SH,27.21,31.54,43.362,50.2623,5.4957,6.3703,4.8274,12.3384,2.1812,2.5283,351961.35,407969.9
603187.SH,41.86,64.16,23.3534,35.7944,2.6209,4.0172,0.2686,62.4247,2.9672,4.5479,334880,513280
603188.SH,7,17.05,11.5056,17.3838,1.2937,2.7077,0.0078,5.7352,1.8229,4.1995,403200,982080
603189.SH,9.44,21.87,37.4199,176.7269,2.6095,6.0508,0.3355,33.7337,11.1629,25.2563,208435.2,482889.6
603192.SH,27.65,52.99,25.4873,51.2895,2.7004,5.3279,0.057,75.2449,1.8005,3.9634,294933.3343,565226.6684
603196.SH,7.86,12.76,25.5589,50.218,2.0199,3.4054,0.4467,55.7362,1.6404,2.9605,188640,306240
603197.SH,15.82,55.96,15.9887,38.0409,1.9789,5.3723,0.3517,15.0415,1.1804,3.2994,264232.8492,655296.0768
603198.SH,12.69,21.16,14.115,24.0955,2.5759,4.1737,0.43,11.339,3.0694,5.1954,1015200,1692800
603199.SH,17.67,31.78,22.6863,41.9805,1.7969,3.4548,0.2614,9.6078,4.2213,8.063,195571.56,351741.04
603200.SH,26.44,44.04,26.6173,55.8323,2.8158,4.4848,0.8586,35.6188,5.7791,10.5591,198417.658,324662.88
603203.SH,16.98,41.99,18.6151,39.8975,3.5311,7.0374,0.1842,5.6094,6.6651,14.8724,268819.3794,511384.4528
603208.SH,20,43.39,11.4339,30.6955,1.6121,3.705,0.4442,19.8823,1.5078,3.7749,161632.122,350661.0579
603214.SH,28.73,76.38,30.5038,79.9726,3.6577,9.5762,0.0606,74.7705,1.5892,4.0961,287300,763800
603218.SH,11.81,26.34,21.0213,44.1022,1.6886,3.6576,0.4308,16.0485,2.3237,5.2144,473581,1072643.82
603220.SH,11.3,41.79,21.1352,78.1629,2.6513,9.8052,0.0417,66.4273,2.1191,7.837,381668.8,1411499.04
603222.SH,8.53,25.46,49.2429,163.4518,3.3935,9.9925,0.3642,36.6458,4.3056,11.7779,272960,814720
603223.SH,9.89,24.34,26.1869,55.7611,1.9078,4.4037,0.3666,32.874,0.3747,0.8419,192960,325152
603225.SH,16.27,41.28,7.7407,18.6926,1.742,4.1449,0.8724,30.6663,0.4239,1.1247,1384353.042,2485056
603226.SH,13.9,30.16,18.0109,34.4832,2.1544,3.5908,0.8147,12.72,1.949,3.3938,161921.656,270257.728
603227.SH,3.47,6,73.6917,1385.1176,2.0071,3.4295,0.2697,10.8078,1.2835,3.375,228568.9,395220
603228.SH,41.97,68.72,25.0574,36.5904,4.7804,7.4405,0.2962,6.0544,4.0721,5.9464,1712376,2824392
603229.SH,10.65,24.53,31.7253,73.8053,2.9075,7.2205,0.605,57.7304,6.6891,18.0747,170400,392480
603232.SH,20.83,55.18,25.0633,52.5639,3.1783,6.5379,0.8705,26.0812,6.1571,13.5049,177888.2,336598
603233.SH,38.15,76.32,29.2206,60.4852,5.2025,10.5897,0.4963,8.163,1.8122,3.9553,1526038.15,3052876.32
603238.SH,13.87,24.67,30.1637,57.6659,2.1019,3.7579,0.5822,41.5224,1.9426,5.4295,166440,296040
603239.SH,9.63,20.88,16.0594,33.037,2.682,5.9811,0.1393,24.4831,3.3758,7.981,260703.36,565263.36
603258.SH,12.91,33.3,24.1046,48.4675,1.9428,5.0232,0.4158,8.2751,6.6992,16.5774,313896.322,799200
603259.SH,31.1,132.87,27.442,117.2417,3.6879,15.7561,0.0082,69.6013,3.9816,17.0109,3240575.079,13844862.08
603260.SH,42.1,81.29,10.084,39.7432,3.8267,9.6905,0.7554,27.333,2.6942,7.6397,2820700,5446430
603266.SH,12.08,29.58,24.441,42.0752,2.0713,3.7344,0.7538,33.9324,1.8843,3.4676,169120,295800
603268.SH,12.85,28.7,31.7214,57.4722,2.7587,4.3787,0.3169,20.681,2.6527,4.8671,160801.816,266543.088
603269.SH,12.75,43.41,30.7567,103.689,1.8404,6.603,0.9989,65.8126,2.0648,7.1393,116624.25,397071.27
603277.SH,8.3,19.89,16.4623,33.9595,2.0315,5.1579,0.6063,20.4477,2.4055,5.9505,332664,797191.2
603278.SH,14.31,25.25,15.313,37.7934,1.9949,3.9215,0.8949,20.6585,1.2807,2.9192,297648,525200
603283.SH,9.94,35.01,23.9652,114.2507,2.5603,8.8373,0.0175,68.3,2.79,13.6211,159040,560160
603286.SH,12.68,46.06,38.748,128.0143,2.6095,9.9055,0.1017,63.2022,3.2011,13.0522,111680.368,405678.056
603288.SH,51.47,80.94,38.4508,58.1903,12.583,20.5109,0.1111,1.8635,9.6388,14.3201,13903110.88,21863567.03
603289.SH,7.4,21.87,21.7305,49.9532,2.1183,5.1491,1.1305,53.0658,2.6103,6.6871,197212.22,446148
603297.SH,37.25,63.29,29.3246,49.3597,3.2663,5.4979,0.0712,75.5588,6.0889,10.2489,312900,531636
603298.SH,10.74,16.59,12.4835,22.2308,1.7795,3.0291,0.2671,5.6667,0.8011,1.5514,664649.3893,1026679.085
603299.SH,4.97,11.6,14.2904,46.9542,0.9247,3.1306,0.4055,17.088,1.0231,2.4845,278041.68,648950.4
603300.SH,6.07,7.56,39.5491,49.2573,1.8554,2.3109,1.1926,8.8812,3.4619,4.3117,294574.8832,366884.0391
603301.SH,28.54,76.97,21.2985,64.4379,2.6678,7.7472,0.0216,75.7459,2.0741,5.9495,285400,769700
603303.SH,9.29,15.92,16.8168,26.2512,1.6068,2.5895,0.5438,16.623,0.9503,1.6257,379032,649536
603305.SH,17.97,39.19,29.4471,69.687,5.7844,14.4386,1.0553,25.5017,8.1722,21.8504,719878.2,1569951.4
603306.SH,14.04,29.08,14.3794,25.5411,1.9584,3.3641,0.0732,4.5545,4.1675,7.1043,439479.6672,686779.4636
603308.SH,8.02,16.3,55.6212,114.6242,1.2087,2.5122,0.2233,7.6591,2.1714,5.4879,347870.9815,707019.5758
603309.SH,8.6,23.3,34.2905,71.243,1.9383,5.3736,0.2671,10.3865,2.6145,8.0904,172000,466000
