ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh,close,closerate,pe_ttm,pe_ttmrate,pb,pbrate,turnover_rate_f,turnover_rate_frate,ps_ttm,ps_ttmrate,total_mv,total_mvrate,mv,mv_low,mv_high
002727.SZ,16.35,78.24,18.159,68.5007,2.419,10.5712,0.3879,30.2882,1.0879,4.5989,851181,2036587.2,26.06,15.68912587,28.3956,20.33423583,3.6574,15.19099139,2.0642,5.606298265,1.6124,14.93876388,1479608.128,53.01365283,,,
002728.SZ,15.88,16.55,20.5103,21.3757,3.0399,3.1682,1.6633,2.8689,3.605,3.7571,319030.9198,332491.2924,16.48,89.55223881,21.2853,89.55396349,3.1548,89.55572876,1.6988,2.944591904,3.7412,89.54635108,331084.9848,89.5522387,,,
002729.SZ,17.63,105.91,55.8902,281.3937,2.7689,18.1411,0.1463,41.6144,6.8518,45.4506,117556.84,706207.88,26,9.481196194,84.0511,12.48801016,3.9991,8.002758226,5.1847,12.15006234,9.8026,7.644797248,173368,9.481196194,,,
002730.SZ,6.11,52.98,27.1359,243.4084,2.1588,11.9374,0.056,58.4632,2.1865,16.8544,170430.54,999644.052,8.49,5.077874973,44.3009,7.936746466,2.894,7.518458675,3.4703,5.845683409,2.9164,4.976172458,273950.226,12.48408094,,,
002731.SZ,13.38,54.23,25.4808,149.1146,1.7355,7.7169,0.3343,36.927,0.7396,2.5268,201609.84,817137.64,22.19,21.56670747,104.8258,64.17743368,2.7805,17.47082623,6.2102,16.05757432,1.2417,28.0942256,334358.92,21.56670747,,,
002732.SZ,13.96,52.56,21.346,92.3692,2.448,9.9979,0.2321,56.2628,1.7171,7.5897,219660.6,827031.6,19.59,14.58549223,73.3361,73.20157357,3.4364,13.09156413,3.9175,6.577465568,2.3763,11.22501107,308248.65,14.58549223,,,
002733.SZ,7.57,44.77,34.8304,617.7034,1.2195,8.5186,0.1219,38.5493,0.9096,4.6503,265035.6977,994194,25,46.85483871,85.2121,8.643683959,3.6569,33.39315806,19.6811,50.89909804,2.9915,55.65535862,875283.0175,83.69202104,,,
002734.SZ,9.44,49.3,15.1921,130.0109,1.5005,8.9372,0.3204,59.195,1.7811,8.167,243900,648953.2748,13.38,9.884596086,18.3013,2.707918912,2.1267,8.420401522,3.011,4.570052281,2.4969,11.20906998,379323.7627,33.43356816,,,
002735.SZ,13.29,70,27.0357,178.3818,2.4767,11.8175,0.0355,64.1861,2.1319,12.7519,106320,560000,29,27.70234527,49.3717,14.75822634,4.2084,18.53909729,7.2951,11.31649587,2.6799,5.16007533,244249.31,30.40233424,,,
002736.SZ,6.78,34.71,7.7931,52.4534,1.0841,7.8813,0.0835,23.6799,3.8022,21.9086,5559600,28462200,13.61,24.45399212,32.6003,55.5464249,2.1272,15.34602483,2.4913,10.20409893,11.1255,40.44591967,11160200,24.45399212,,,
002737.SZ,13.4,144.99,14.9463,67.8347,2.5612,9.1999,0.3083,18.9544,1.7911,7.5054,782560,2116854,19.1,4.331636143,19.8027,9.182353786,3.4082,12.758522,11.4443,59.72294474,2.4944,12.30771923,1115440,24.94802495,,,
002738.SZ,10.9,60.02,25.8363,160.3372,1.5757,12.5157,0.0333,67.7746,3.9817,23.2783,130800,720240,17.23,12.88680782,38.6927,9.558597749,2.0151,4.016453382,1.8723,2.714739753,4.9888,5.219054134,432657.5264,51.21089957,,,
002739.SZ,18.02,244.89,20.888,148.0415,2.512,31.0276,0.0175,56.1965,2.2756,23.6448,1721440,14672000,23.27,2.314100586,31.7121,8.512624505,3.2581,2.616462568,3.422,6.060093629,2.9069,2.954251914,4098876.607,18.35778999,,,
002740.SZ,4.81,76.37,27.0179,109.53,1.0876,8.407,0.0564,56.5349,0.8129,8.7908,159012.3008,763700,7.24,3.395751817,67.3607,48.89319263,1.6234,7.320272153,3.3299,5.796010871,1.2763,5.808546109,239344.9185,13.28497633,,,
002741.SZ,12.8,74.75,31.3628,249.2369,3.0625,22.5224,0.039,64.6931,2.7503,19.3635,212760,1607400,15.76,4.778046812,43.0232,5.351898183,4.6003,7.902404432,1.4419,2.169854657,3.8796,6.797606722,589784.5856,27.03382849,,,
002742.SZ,6.35,60.02,18.759,67.6552,1.8478,8.6018,0.044,58.8297,1.1512,6.4052,274320,1219536,8.49,3.98732998,31.6282,26.31942769,2.4244,8.537163163,7.6935,13.01251835,1.2801,2.453368862,366768,9.780621572,,,
002743.SZ,5.2,50.9,21.1119,157.8307,0.87,8.4505,0.0415,57.9955,0.5753,3.6985,126193.6,650311.3639,7.23,4.442013129,29.7658,6.329707399,1.1847,4.151441198,6.5598,11.2473686,0.734,5.081326844,243803.4662,22.43958788,,,
002745.SZ,11.29,71.76,17.3753,91.7135,1.5143,13.0854,0.0324,58.5899,0.9836,7.7752,1131252.5,3189732,15.9,7.623615016,28.2928,14.68625821,2.1233,5.263112409,9.5097,16.18460488,1.1441,2.363213381,2030697.979,43.69465319,,,
002746.SZ,7.6,69.58,16.4198,453.3207,1.2421,8.2606,0.0191,71.0213,0.6981,6.4856,121106,1265244.119,25.46,28.81574702,19.5806,0.723459256,3.215,28.10999501,22.3375,31.4333922,3.0532,40.69287257,787040.7562,58.20405291,,,
002747.SZ,7.77,120.6,21.796,334.6704,2.5635,31.2491,0.013,51.4361,2.6099,28.3364,117480,1447200,11.36,3.181777896,90.2873,21.89098884,6.1351,12.45084642,4.313,8.362000735,6.3894,14.69107729,949260.7518,62.55307522,,,
002748.SZ,6.7,60.48,16.3037,160.9518,1.4147,7.6674,0.0423,63.8728,1.3041,7.1152,160800,725760,8.77,3.849014504,36.4205,13.90740701,1.8034,6.216514466,4.3848,6.803174031,1.4189,1.97552959,210480,8.793542906,,,
002749.SZ,16.36,124.35,18.0795,73.292,3.8358,12.7805,0.0267,53.5118,4.4779,15.4135,290700,932625,22.62,5.79683304,21.1946,5.64201947,5.2343,15.63495701,1.1163,2.037202885,5.7325,11.47262153,496098.5149,31.99727615,,,
002750.SZ,5.24,126.9,27.1604,567.9723,3.2565,18.2774,0.0251,56.5416,6.1828,54.819,203854.5,1063127.25,18,10.48824593,519.751,91.0835357,11.1354,52.4529156,39.5256,69.89197845,21.4563,31.4035636,720900,60.17245397,,,
002751.SZ,15.09,199.65,30.0211,557.5005,2.5918,53.0844,0.0256,43.8831,2.3754,43.3599,105992.16,2290947.84,28.07,7.032943216,53.4554,4.442694824,4.2243,3.233147035,6.279,14.25845066,3.8694,3.645280533,433963.9207,15.0104537,,,
002752.SZ,6.54,81.5,29.278,288.5318,2.6693,26.3058,0.0273,59.5,1.769,17.4329,347340,3423000,7.92,1.840981857,141.0045,43.09541461,3.6669,4.220591035,2.6414,4.39546212,3.1171,8.606413473,659878.971,10.16168793,,,
002753.SZ,8.82,77.12,9.0304,127.6898,2.1872,9.3837,0.0081,60.3039,1.1622,8.9723,192761.1,761174.4,10.77,2.855051245,12.9269,3.2837685,2.4378,3.482248315,5.6029,9.278921583,1.3876,2.886006581,358995.6076,29.24535854,,,
002755.SZ,9.26,68.01,20.8435,15388.7197,1.6013,13.7379,0.0118,60.7442,2.3516,42.747,109345.86,1552812.267,15.44,10.51914894,21.4406,0.003885377,1.8873,2.356508413,2.8613,4.691894277,3.6463,3.205067904,1433079.582,91.70519767,,,
002756.SZ,11.48,108.08,10.1086,82.9216,1.2759,7.9957,0.0246,32.8642,0.9007,5.5958,413280,2161600,16.6,5.300207039,14.8486,6.509826542,1.7473,7.015089735,2.2968,6.919085494,1.2465,7.365125343,597600,10.54269241,,,
002757.SZ,18.63,70.73,23.391,144.9436,2.293,11.3494,0.0154,53.1207,3.3945,15.5392,203700.42,773361.82,34.4,30.26871401,27.5849,3.450275848,2.8374,6.011218586,2.4563,4.596339725,4.0031,5.011239471,451950.812,43.57858756,,,
002758.SZ,6.51,118.45,30.9688,135.7799,2.1532,12.8828,0.0129,46.1667,0.9477,5.4934,136710,663320,10.83,3.859210291,65.8021,33.23436163,3.542,12.94363257,1.6979,3.650836984,1.4936,12.00915151,227433.5327,17.22784085,,,
002759.SZ,6.63,60.2,28.1821,293.6551,0.8884,15.9369,0.0154,49.2375,3.6326,27.5629,166176,1331670.05,9.65,5.637483666,52.0304,8.983324105,1.2799,2.601588198,10.7662,21.84140864,5.0701,6.007028746,436353.6836,23.18138678,,,
002760.SZ,11.74,56.8,28.3475,338.0718,1.9072,8.884,0.0095,60.3135,2.0171,15.8678,103312,499840,17.65,13.11584554,50.9882,7.309952755,3.0286,16.07327141,7.5728,12.5419541,3.3136,9.360537735,155320,13.11584554,,,
002761.SZ,17.16,18.48,125.9911,135.6827,5.044,5.432,7.8571,23.5785,3.8774,4.1757,350064,376992,17.16,0,125.9911,0,5.044,0,7.8571,0,3.8774,0,350064,0,,,
002762.SZ,4.8,140,17.7029,166.5677,1.717,13.7499,0.0124,57.98,3.699,31.0342,171175.2,1195390.7,6.97,1.605029586,37.0567,13.00092433,2.5215,6.685836332,6.0267,10.3752786,5.4453,6.388466154,246755.425,7.379328374,,,
002763.SZ,7.5,52.11,12.9819,73.5919,1.6,7.4668,0.0056,41.7867,1.2953,6.2365,291600,1125576,9.36,4.169468729,21.9668,14.82412143,2.0123,7.027681189,2.2723,5.425180285,1.5454,5.061523517,363916.8,8.671328671,,,
002765.SZ,5.5,40.21,22.0092,1684.5604,1.9049,9.0609,0.0077,56.2145,1.9308,10.2522,229632,836368,8.6,8.931143763,1348.9032,79.810715,2.9273,14.28731135,17.6781,31.43818897,4.1669,26.87168025,362276.204,21.86193072,,,
002766.SZ,4.57,51.58,16.6242,144.0389,1.0153,9.847,0.0055,85.0258,1.1585,12.033,192741.5844,943961.9746,6.5,4.105509466,,,1.8697,9.674241652,7.6458,8.986442061,1.8497,6.356154306,274140.1091,10.83550523,,,
002767.SZ,11.21,53.89,32.1354,178.9674,2.398,12.6695,0.0148,61.8506,5.4403,27.0806,168150,808350,15.92,11.03561387,92.4847,41.10091806,3.3407,9.177822129,2.7731,4.460684587,8.2623,13.04048465,238800,11.03561387,,,
002768.SZ,19.75,101.98,19.7788,132.9946,2.809,13.7488,0.0225,62.2719,1.7582,12.809,201280,960720,26.62,8.354615104,22.9161,2.771079655,3.5569,6.836505238,1.533,2.426529412,1.9388,1.634270822,722067.5,68.57520015,,,
002769.SZ,7.16,134.2,27.3168,237.091,2.0728,16.4157,0.0238,68.5736,0.4872,4.8096,267295.7267,1583600,11.68,3.557934509,42.1098,7.051868152,3.2523,8.223581005,5.9824,8.692366717,0.7554,6.204886174,436035.4871,12.81920631,,,
002770.SZ,2.62,35.99,21.5538,106.1472,1.679,9.7068,0.0176,60.5567,2.2248,14.7282,269572.4,983966.6,3.79,3.506143242,32.0942,12.46007372,2.3405,8.240115598,5.3482,8.805218446,3.2284,8.02661676,414954.8951,20.35045849,,,
002771.SZ,10.47,140.81,29.2005,209.5301,2.5696,21.7234,0.015,62.083,2.0697,18.1175,147200,1126480,17.28,5.224796686,67.8118,21.41151536,4.1622,8.314799152,10.3276,16.6150029,3.1932,7.000959633,279148.3776,13.47401944,,,
002772.SZ,6.12,62.46,15.6133,85.092,0.8604,8.6524,0.0271,50.9699,2.6461,20.2973,228478.2409,973294.1928,8.03,3.390131345,26.2932,15.37147356,1.1388,3.572895277,3.8616,7.527069576,3.2359,3.341415881,299786.6222,9.573959999,,,
002773.SZ,19.61,95.68,29.5535,121.8761,4.0155,18.0883,0.0237,70.3134,5.2183,21.1498,873821.6,4731427.961,50,39.95004601,48.4598,20.47851772,8.2461,30.06224774,0.9813,1.362361769,11.5433,39.70122085,3367683.4,64.64790771,,,
002774.SZ,7.68,22.79,29.9102,77.6371,2.6041,8.2892,0.0083,52.9473,3.4931,9.7535,257126.4,763009.2,11.33,24.15618795,52.8872,48.14266169,3.6503,18.40249072,16.5803,31.30395361,4.4121,14.67957319,386508.221,25.57545364,,,
002775.SZ,5.7,61.37,11.0794,70.2253,1.1857,6.8555,0.0332,48.43,1.059,6.7996,292352.5691,736440,7.27,2.820190408,14.815,6.315906935,1.5124,5.762108011,2.9576,6.042548268,1.3085,4.346235585,372825.1272,18.12088172,,,
002776.SZ,8.5,82.99,23.5056,80.7364,1.3934,9.0573,0.0463,59.611,3.4998,14.8758,306584.2084,919752.6252,24.37,21.30487314,44.6952,37.0248188,3.7866,31.22692102,2.0544,3.371292057,8.3707,42.81733474,878994.9598,93.35294117,,,
002777.SZ,16.5,133.69,23.2561,185.3243,3.3525,27.662,0.0135,73.329,3.4252,22.5444,132000,1069520,35.33,16.06792388,51.5475,17.4564782,5.9439,10.66003003,1.2192,1.644536285,7.1093,19.26911168,609585.9115,50.94141048,,,
002778.SZ,12.24,65.75,29.7925,191.858,1.9376,9.9926,0.0139,56.8268,1.659,10.7545,109070.028,585894.9625,21.07,16.50158849,99.8802,43.24652687,2.9742,12.86902545,4.3986,7.717789446,2.7253,11.72337969,187753.7165,16.50158849,,,
002779.SZ,12.94,91.2,30.2818,522.4037,2.639,13.8002,0.0209,73.7433,3.2519,17.0056,153472,802560,18.37,6.938410427,205.937,35.69343287,3.8005,10.40658711,1.67,2.23690493,5.8286,18.73459505,242484,13.71339479,,,
002780.SZ,10.82,115.8,32.6207,417.659,1.9021,21.7435,0.0112,75.7025,3.0868,25.3838,90852,781425.8112,18.35,7.172794818,409.1854,97.79928386,3.2195,6.639652444,4.5184,5.954713421,4.8953,8.110956631,205765.6515,16.64031413,,,
002781.SZ,13.9,61.98,18.4222,99.7284,1.6309,9.2208,0.0156,64.9277,0.6601,4.35,312750,1394550,18.17,8.881031614,23.4487,6.182185368,2.1016,6.201662736,7.8307,12.03951189,0.818,4.27924876,408825,8.881031614,,,
002782.SZ,10.12,91.23,31.7791,248.1816,2.4337,20.9358,0.0103,70.9508,2.5053,20.7736,186076.8,1633710,15.52,6.657625447,77.7833,21.25862686,7.945,29.78742954,8.6899,12.23504204,6.0459,19.38111373,661152,32.8173739,,,
002783.SZ,6.17,156.84,17.5603,122.1752,1.4418,10.567,0.0257,73.5221,1.2511,14.8047,206003.96,1309143.48,9.17,1.991106391,36.8357,18.42510006,2.025,6.391092798,4.7438,6.419498098,1.6238,2.749822925,306167.96,9.079903148,,,
002785.SZ,3.3,45.61,29.5323,398.1262,1.0653,14.1979,0.007,68.6323,1.0605,12.6009,66000,912200,11.05,18.3171827,195.1432,44.93045056,3.3685,17.53803512,3.9407,5.732142519,1.9419,7.637516897,221000,18.3171827,,,
002786.SZ,5.6,80.4,30.8789,140.4691,1.9394,13.3783,0.0072,61.8902,0.7147,5.1527,196211.52,1303840.8,10.26,6.229946524,91.5119,55.32702742,3.4325,13.05282851,4.9051,7.914774655,1.2991,13.16809374,391152.24,17.59981643,,,
002787.SZ,6.31,59.01,22.8553,85.4257,1.4628,9.5768,0.0156,67.6165,1.5955,9.0448,193376.0928,837997.02,10.99,8.880455408,62.0025,62.56504673,2.5314,13.16982992,37.0484,54.78151918,2.4703,11.74338528,341800.6879,23.02509721,,,
002788.SZ,11.4,79.55,13.355,88.2343,1.4953,7.6523,0.0144,62.3667,0.2125,1.4575,219168.648,1019582.804,15.43,5.913426266,15.8519,3.334566429,1.8886,6.387851226,3.6401,5.814861681,0.2578,3.638554217,296646.6876,9.679743795,,,
002789.SZ,14.65,99.18,21.642,98.1152,1.6851,7.6262,0.0374,55.6124,0.822,4.318,202228.6,805341.6,19.18,5.359044126,26.7709,6.706794014,2.11,7.151874232,9.3551,16.7659919,0.9148,2.654462243,264760.72,10.36822619,,,
002790.SZ,8.57,58.63,15.313,55.9604,1.5322,7.1955,0.027,56.9319,2.3803,11.5386,219392,938080,12.2,7.251298442,19.6917,10.77239873,2.0373,8.918828245,3.228,5.625174633,3.1416,8.312678117,312320,12.93022842,,,
002791.SZ,8.82,71.85,19.4878,62.031,1.0844,6.388,0.0307,52.3463,0.8365,5.9556,283598.28,1540176.6,13.08,6.75868634,24.3179,11.35340078,1.5258,8.322648767,1.7136,3.216822516,1.0924,4.998925592,420574.32,10.90071648,,,
002792.SZ,21.33,94.6,20.0232,177.5914,2.5647,8.8841,0.0127,81.1326,3.1508,11.2005,480408.7644,1482300,34.12,17.45598471,166.0828,92.69611508,3.9518,21.94986866,23.4916,28.94345284,5.9925,35.30193672,768473.8416,28.75213067,,,
002793.SZ,9.53,89.8,18.2182,95.0846,2.2935,13.3417,0.0177,66.0766,2.225,14.0552,172400,898000,12.84,4.123582908,23.0633,6.303274252,3.0371,6.730508137,7.617,11.50382462,2.7452,4.397220673,256800,11.63175303,,,
002795.SZ,11.36,93.6,32.7685,132.8027,3.7705,15.863,0.0212,69.9836,4.1371,19.6022,213800,936000,16.96,6.809338521,41.7053,8.933744659,5.2348,12.10915857,6.6679,9.50038878,5.2641,7.287376092,339200,17.36361119,,,
002796.SZ,18.65,97.6,27.7937,199.9894,1.886,15.9188,0.012,67.4134,2.6061,16.618,149200,780800,48.8,38.18872704,112.6483,49.27800172,3.8463,13.96941451,6.658,9.860329311,4.2782,11.93342801,547568.9644,63.0729836,,,
002797.SZ,4.19,43.96,37.1496,244.4685,0.9079,11.4083,0.0998,49.9277,7.9709,41.1634,1467505.6,9622844,8.03,9.655519236,226.1615,91.16964252,3.1951,21.78202735,10.0982,20.06586671,15.8903,23.85900429,2812427.2,16.49130341,,,
002798.SZ,12.67,95.95,15.9623,155.1407,1.5769,14.8271,0.0259,67.3271,1.417,21.4195,131466.3389,874144.526,22.36,11.63544669,22.5326,4.720775638,2.6526,8.118368025,2.1734,3.190879212,2.0003,2.916135483,861810.9171,98.33930643,,,
002799.SZ,9.84,85.66,32.9781,245.8574,2.3263,17.3431,0.0131,58.814,2.8725,21.4148,114900,856600,15.79,7.847533632,84.5426,24.22241148,4.3571,13.52352032,16.2142,27.55246943,4.2664,7.517406147,236850,16.44195766,,,
002800.SZ,11.09,109.05,24.0622,276.1958,2.1902,21.5364,0.0054,67.2035,1.388,16.3442,82820.12,814385.4,21.5,10.62678644,272.0217,98.34448879,3.6341,7.4634812,7.2248,10.74345852,1.6927,2.037282197,160562,10.62678644,,,
002801.SZ,17.43,193.55,19.282,124.0266,2.4469,15.8739,0.0041,63.5003,3.5378,27.1651,165393.92,1139622.4,26.22,4.990915285,31.741,11.8946466,3.5009,7.84985477,2.4692,3.882279569,4.7748,5.23546914,308766.72,14.71654781,,,
002802.SZ,13.71,86.01,26.3823,188.1456,2.8365,17.3229,0.0141,56.6507,3.9709,31.5389,148068,928908,23.46,13.48547718,34.5201,5.030683721,4.1447,9.030538988,2.1465,3.765056518,4.9042,3.385446895,254189.1,13.59063316,,,
002803.SZ,9.17,74.03,16.1296,209.1478,2.675,20.3822,0.01,72.2405,1.3591,15.5576,106372,858748,21.08,18.3626272,20.2108,2.114412009,6.1027,19.35766242,10.6421,14.71968213,1.8474,3.439095679,415697.6,41.11316682,,,
002805.SZ,8.35,69.81,34.3843,348.7605,1.5553,13.0033,0.0083,71.566,2.9519,25.5401,80923.023,676555.2378,19.65,18.38594208,98.7912,20.48720609,3.2691,14.97030049,4.9155,6.857682681,7.1907,18.76555015,190435.617,18.38594208,,,
002806.SZ,8.93,79.95,25.5457,234.5781,2.1064,18.8589,0.0085,59.5406,2.1791,19.5094,71440,675516.8277,22.2,18.6848775,53.4121,13.3311391,3.1168,6.031338606,11.7219,19.67577156,6.0238,22.18484389,391251.0284,52.94211162,,,
002807.SZ,4.75,23.63,10.1943,53.8268,0.8566,31.1366,0.0238,65.4616,2.868,17.2623,839517.346,4176258.322,6.55,9.533898305,13.8244,8.319715808,1.1296,0.901585205,3.5831,5.439210976,3.7202,5.920399047,1185232.798,10.36087171,,,
002808.SZ,9.42,60.9,32.3889,193.8737,2.6835,14.5085,0.0057,66.1036,5.617,29.6333,133200,730800,16.89,14.51048951,94.806,38.65199697,5.7295,25.7589852,12.0874,18.27849296,10.1717,18.96503625,324288,31.97590361,,,
002809.SZ,14.27,97.29,17.2227,105.2254,1.8051,9.1484,0.003,54.1236,1.683,17.6675,171360,778320,19.33,6.094916887,25.7287,9.665612532,2.5553,10.21611537,4.1436,7.650691234,1.9181,1.470799837,231960,9.984183472,,,
002810.SZ,12.81,65.49,23.9181,115.4049,2.1226,9.864,0.0083,55.2972,1.8652,11.4129,136364.12,625822.44,25.89,24.82915718,41.9929,19.75672993,4.0718,25.17890821,6.0454,10.91918993,3.3759,15.82265886,308256.696,35.11894046,,,
002811.SZ,12.29,55.97,18.7733,98.2128,1.6714,8.2826,0.0113,43.3238,1.0771,5.9694,221220,1007460,17.55,12.04212454,26.9889,10.34195835,2.2502,8.754840271,6.7609,15.58349206,1.406,6.722809313,315900,12.04212454,,,
002812.SZ,33.71,140.97,27.7406,158.7815,2.5623,12.2039,0.0054,49.1187,4.08,17.7671,451309.48,3137005.577,62.23,26.58959538,55.0339,20.82807734,7.4916,51.1253319,1.4217,2.88374025,12.2858,59.95280227,2948880.016,92.99527743,,,
002813.SZ,9.92,75.53,30.0553,362.3382,1.8391,14.0028,0.002,64.1522,1.6552,11.9419,119040,906360,33.98,36.67123914,223.4325,58.1965548,6.0882,34.93262741,20.295,31.63357246,5.3294,35.71796592,407760,36.67123914,,,
002815.SZ,12.92,68.1,19.4638,81.2041,4.1065,13.8307,0.009,46.6718,3.0004,13.373,963090,2792100,17.07,7.520840884,25.3123,9.472743087,5.155,10.78237798,3.6088,7.714496344,3.881,8.48967472,1418928.145,24.92267099,,,
002816.SZ,11.94,68,32.5409,360.7417,2.3889,13.605,0.008,62.1113,3.3617,19.1451,119400,680000,22.86,19.4791295,353.0204,97.64738538,4.3347,17.34827614,2.5977,4.169987746,6.6235,20.66601619,228600,19.4791295,,,
002817.SZ,15.25,80.02,31.5635,126.3486,1.9518,11.1867,0.0048,60.6379,4.6583,27.327,132171.75,693533.34,20.52,8.13648294,49.5688,18.99591813,2.5684,6.676845445,3.5058,5.774073897,6.0346,6.071367127,177846.84,8.13648294,,,
002818.SZ,20.63,87.73,12.9568,69.7209,2.148,10.4795,0.0146,54.5774,6.6695,31.4658,918164.969,3860120,25.09,6.646795827,15.1871,3.929067844,2.7201,6.866710676,3.4807,6.352496573,7.8566,4.787407799,1116497.473,6.741520584,,,
002819.SZ,7.14,56.98,25.2578,209.9605,1.9484,15.2618,0.0088,76.8005,1.2519,9.6984,80924.76,645811.32,24.97,35.77447833,64.5474,21.27180599,6.3759,33.25596767,1.9495,2.52722625,3.2657,23.84182798,302394.6455,39.20608157,,,
002820.SZ,11.67,65.4,27.2413,90.6646,2.2718,8.6901,0.0131,69.8831,4.8713,18.2933,239001.6,837120,14.31,4.91345617,34.8349,11.97288694,2.7032,6.72140598,4.1703,5.94990697,6.0963,9.126806735,293068.8,9.039548023,,,
002821.SZ,43.96,150.88,19.0948,66.3154,2.9438,10.3412,0.0071,59.0382,4.5248,15.1924,496147.946,2221822.4,93.02,45.88477366,50.109,65.67938569,8.5484,75.76445778,1.478,2.491737406,11.6964,67.22786756,2146146.622,95.61471296,,,
002822.SZ,5.09,38.2,17.0686,63.218,1.4283,6.0661,0.0085,56.8474,0.7699,4.2522,305400,1146000.764,6.2,3.352461492,22.0806,10.86037955,1.7109,6.093406356,2.8574,5.012236338,0.9003,3.744651523,372000,7.922905005,,,
002823.SZ,9.47,62.88,17.4299,96.8264,2.1631,9.1706,0.0076,58.4941,1.756,10.0416,275873.8296,905472,12.86,6.347126006,27.8616,13.13874037,2.8813,10.24901891,3.2935,5.618219589,2.2559,6.033359081,374629.0864,15.68544215,,,
002824.SZ,8.23,59.88,23.9113,128.3344,1.9515,10.7425,0.0148,76.8873,1.5265,9.62,151121.8113,718560,12.94,9.119070668,128.3344,100,3.174,13.90626777,17.6553,22.94773814,2.2318,8.714400445,237608.2914,15.24156848,,,
002825.SZ,13.66,82.27,23.5208,132.1761,2.7457,15.4297,0.0012,87.2939,2.4551,15.5814,146400,822700,17.54,5.65515231,39.695,14.8857902,3.9588,9.56401766,9.5793,10.97239517,3.1205,5.069212192,246055.9084,14.73545888,,,
002826.SZ,8.73,34.21,33.1053,115.8099,2.8736,11.6707,0.0118,51.8187,3.8456,16.4845,165625.56,649032.12,12.54,14.95290424,91.0823,70.10130029,3.8418,11.00589967,3.6273,6.978800121,4.8738,8.135201639,237908.88,14.95290424,,,
002827.SZ,11.85,37.11,20.8535,61.8614,3.0304,9.1229,0.0102,53.9714,5.7684,17.1772,218040,682824,17.13,20.90261283,50.2953,71.79543454,3.9113,14.45876077,15.1048,27.97306213,8.7826,26.41995652,315192,20.90261283,,,
002828.SZ,10.15,47.97,27.5107,89.7969,2.1583,6.7008,0.0105,54.7549,2.5645,13.1346,202873.2,562208.4,13.74,9.492332099,60.8565,53.53641738,2.9217,16.80572372,8.3896,15.30585777,3.0692,4.774789264,281090.172,21.76713331,,,
002829.SZ,15.63,100.95,24.2895,185.5133,2.8702,10.8682,0.0089,62.2636,5.1464,27.6568,193192,767220,21.47,6.844819503,184.8246,99.57282982,4.0446,14.68367092,2.1474,3.43508201,8.4602,14.72119554,344709.0086,26.39540381,,,
002830.SZ,13.12,81,33.3933,105.6124,2.8794,9.4803,0.021,62.8709,2.3227,7.8996,158674.6,540027,17.18,5.981143194,52.0163,25.78680709,3.6001,10.91820812,14.1144,22.42390203,2.9911,11.98515304,229078.12,18.46153846,,,
002831.SZ,38.59,80.73,17.8794,42.3767,2.9059,8.2007,0.0142,40.6171,1.9594,6.5978,1543638.59,3229280.73,57.24,44.25723778,24.2359,25.94775751,4.053,21.66465211,3.7835,9.283327053,2.6685,15.28759917,2289657.24,44.25723778,,,
002832.SZ,26.55,74.96,20.3296,55.6945,3.1984,5.4849,0.017,56.1706,3.7341,9.1042,401932.56,799598.32,41.2,30.26234249,25.7514,15.33102031,4.5945,61.05838618,1.239,2.176173923,5.1641,26.62892684,747116.68,86.80257511,,,
002833.SZ,14.56,69.5,13.8229,52.5178,2.901,11.5371,0.0048,71.9693,3.9595,15.2525,194172.16,939813.75,47.38,59.73789589,22.6747,22.87588287,5.482,29.88617547,3.6364,5.046377033,5.3787,12.56707695,640977.0134,59.92220115,,,
002835.SZ,6.5,47.18,31.8442,1067.5454,2.1652,7.8812,0.0135,57.9002,2.5661,9.6746,143170.4294,509544,8.72,5.457227139,483.8854,43.64590868,2.9046,12.93561931,6.8274,11.77109768,3.1497,8.209889569,192068.6375,13.34654353,,,
002836.SZ,10.52,87.15,25.5058,146.2032,2.49,19.0062,0.005,71.427,3.8228,27.9897,93200,721280,14.52,5.219887772,46.0171,16.99398661,5.3087,17.06627432,7.4241,10.38769567,8.2827,18.45458044,232320,22.15004458,,,
002837.SZ,11.94,68.95,24.637,89.1433,2.5485,10.1706,0.0065,55.2236,2.7929,12.0805,207360,662659.6418,19.76,13.71689177,40.102,23.9744025,3.9394,18.24825179,6.0024,10.85877382,4.1065,14.1435893,424864.3325,47.77168979,,,
002838.SZ,15.8,75.78,23.129,80.5122,2.4854,8.5609,0.0095,56.5033,2.592,8.0289,184800,636552,22.1,10.50350117,45.0828,38.25823586,5.899,56.18632211,2.2609,3.985216077,4.2102,29.76328422,556920,82.37262923,,,
002839.SZ,4.77,29.95,10.4773,78.571,0.984,6.6073,0.0305,60.7529,3.2559,22.2871,862190.2192,5413542.362,7.14,9.41223193,15.4375,7.284374325,1.3011,5.639037576,6.2621,10.26244022,4.3134,5.556664845,1290574.039,9.412231929,,,
002840.SZ,9.43,58.79,17.4187,80.5254,1.6187,8.6301,0.0116,60.6994,0.5036,2.1635,168482.6981,1050381.529,19.54,20.4821718,34.4106,26.92566716,4.0287,34.37259321,4.9807,8.187971882,1.0232,31.30309055,523672.0977,40.27552676,,,
