ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh
600501.SH,5.87,38.51,64.8431,649.9376,1.1243,12.1635,0.0821,23.5439,0.9312,4.1871,247293.4732,1499131.144
600502.SH,3.38,21.77,7.4255,50.5803,0.7067,6.1425,0.3259,20.1228,0.1536,1.2635,375945.57,1246406.897
600503.SH,2.93,29.91,27.0611,2164.0372,1.2878,13.3269,0.0297,34.108,2.9092,158.8878,469470.97,4792449.39
600505.SH,3.73,18.23,32.6432,139.0011,1.2904,7.1906,0.2753,25.6895,1.4531,8.4135,135983.6775,664606.5525
600506.SH,7.19,38.82,368.6113,8230.3353,3.8711,21.2727,0.0785,20.1213,11.9154,147.2459,106201.2417,573398.081
600507.SH,4.15,19.68,4.2253,81.5334,2.3806,8.3352,0.8157,31.6028,0.5533,1.9965,550328.5888,2609750.995
600508.SH,8.52,18,9.6839,2385.5379,0.7189,1.6275,0.3027,17.798,1.0259,2.1805,615755.736,1300892.4
600509.SH,3.45,18.19,16.5166,132.3087,0.615,3.6349,0.2431,18.6929,0.8363,4.4773,397238.1809,1647462.09
600510.SH,5.34,23.5,12.4599,85.0424,0.7531,3.9671,0.1111,24.3217,1.0279,3.9527,559148.7434,1869478.345
600511.SH,20.91,55.67,12.7237,54.4285,1.8202,10.2314,0.0712,13.497,0.4207,2.2641,1191733.2,2797007.197
600512.SH,2.07,9.46,36.2962,3036.7224,0.7602,4.6586,0.1754,24.7342,0.9286,3.0802,267509.4581,963063.2186
600513.SH,5.62,41.82,21.7443,155.4863,1.7917,13.1515,0.3132,24.437,1.7967,10.4903,160426.4237,706377.5844
600515.SH,4.36,19.6,9.271,660.8367,0.525,9.6773,0.0115,28.6454,1.8105,25.9774,281567.5746,5888741.837
600516.SH,6.73,37.1,4.8799,1217.2995,2.0032,10.1364,0.2771,33.222,2.431,23.363,1156994.934,6636427.142
600517.SH,3.04,21.92,19.2837,886.1411,1.2397,11.7502,0.2842,19.0971,0.8411,6.2684,412275.0182,2727992.86
600518.SH,5.82,50.26,6.0343,43.976,0.9146,6.5729,0.0935,20.1195,0.8937,6.5955,2894787.495,13903039.02
600519.SH,169.64,810.09,13.3061,40.8642,4.0367,11.7408,0.1812,7.1439,6.5232,18.1126,20969367.28,101763327.6
600520.SH,11.51,36.09,120.5313,3257.37,4.0728,12.375,0.085,55.1087,6.0027,21.8347,182352.93,571773.87
600521.SH,9.95,37.65,24.0275,81.6757,2.4986,7.9821,0.0582,15.5416,2.3329,9.1649,1116413.298,3924976.1
600522.SH,7.04,34.5,11.1006,50.1519,1.1706,3.7027,0.0275,20.8067,0.7012,3.0102,1265679.956,4847460.656
600523.SH,7.9,41.1,18.4421,83.9776,1.4267,6.3623,0.2935,22.8025,1.0148,3.7694,319405.9428,1186942.518
600525.SH,4.07,32.95,3.0171,77.5149,0.6333,10.3034,0.194,22.7625,0.7169,8.3436,539143.6009,2915927.094
600526.SH,3.49,29.71,77.5697,262.3567,0.8111,7.1638,0.2203,54.7905,0.4681,5.7124,191044.2305,1626339.281
600527.SH,1.97,13.62,23.4587,185.5533,1.1937,6.193,0.1684,25.0989,1.8797,6.7211,284297.4147,1092445.749
600528.SH,6.87,27.12,14.1109,296.2549,1.3586,6.5065,0.1317,46.7802,0.1336,1.7357,1002470.4,4041002.339
600529.SH,10.5,26.5,20.5967,48.3204,1.2581,3.0397,0.2759,13.2724,1.574,4.0905,270249.1166,1041618.534
600530.SH,4.03,43.74,19.0591,132.5502,1.8531,6.362,0.1601,24.4443,6.7708,44.8257,239304,1364688
600531.SH,3.43,27.56,14.0952,769.9198,1.1712,7.5121,0.332,48.9364,0.1978,0.9178,268678.2062,1048730.756
600532.SH,3.28,28.6,20.89,168.8761,0.9476,9.7101,0.2216,34.7805,1.4359,31.6776,169269.5562,1133230.384
600533.SH,2.76,10.41,18.894,2753.4313,0.7823,2.9341,0.062,37.2038,0.9212,3.5945,289800,1093050
600535.SH,17.2,56.91,16.1901,42.9471,2.5069,10.748,0.1608,6.8734,1.4489,4.8687,2601785.914,6148988.222
600536.SH,11.31,62.79,107.6969,8874.0701,3.0639,16.8054,0.5656,31.281,1.106,9.8628,559350.5064,3105359.708
600537.SH,2.49,26.88,16.2612,185.8117,0.814,6.3068,0.0831,20.2887,0.8868,4.6281,292913.4577,1581026.856
600538.SH,3.27,19.12,92.5674,5604.7018,2.323,13.1591,0.1625,31.1391,4.3393,20.1759,151859.1875,887935.0657
600539.SH,5.26,20.04,50.8041,312.6358,2.1353,10.2342,0.0044,33.9558,10.2488,221.8969,120980,460920
600540.SH,3.25,17.65,123.6582,1704.8524,2.2167,5.3733,0.3433,41.2612,0.9715,5.7594,153050.0767,639368.9608
600543.SH,5.82,23.75,85.0525,504.1054,1.6324,7.0476,0.3362,23.6393,7.742,28.3599,186891.84,762660
600545.SH,6.71,22.88,13.9719,215.0062,2.0794,7.9354,0.0705,40.5625,0.9515,7.4606,453452.257,2170247.879
600546.SH,2.91,10.51,8.4426,33.3237,1.1482,3.3447,0.2443,34.906,0.1415,0.355,576894.7367,2083561.403
600547.SH,15.73,48.7,32.6198,81.9764,2.3791,7.1188,0.6327,19.1223,0.5183,1.9496,2238492.898,8553889.234
600548.SH,5.59,11.69,7.4769,21.179,1.0736,2.3025,0.1429,15.7192,3.0731,7.2534,1219050.612,2549320.511
600549.SH,11.78,43.58,33.5735,188.4608,2.0746,5.8009,0.2746,24.4953,0.8514,4.9827,1383333.146,3936855.78
600550.SH,3.32,17.85,55.142,12076.8589,4.1557,46.5319,0.2899,43.3051,1.375,6.9621,604635.1844,2739273.615
600551.SH,6.57,30.98,10.4515,39.1927,0.7089,4.2905,0.0639,23.4689,0.552,2.824,332327.2195,1567046.767
600552.SH,5.83,6.25,74.5356,105.8651,1.8168,1.9477,4.3997,10.9467,1.4492,1.5536,445344.3737,477427.5019
600555.SH,2.43,15.11,14.6628,414.8548,1.9777,11.784,0.0721,42.4123,46.1428,888.0086,316750.5,1969588.5
600556.SH,2.85,35.56,54.5567,8166.1557,16.5633,5574.4973,0.0134,35.8946,13.3055,265.0166,112516.2068,1403886.426
600557.SH,8.44,40.17,13.5464,62.7249,1.4254,7.9962,0.2263,18.9952,1.5055,7.8447,520283.0581,2063563.433
600558.SH,3.11,21.44,36.0492,195.1728,1.4636,4.7551,0.1993,28.6817,1.1293,4.1463,279155.1024,855317.6713
600559.SH,12.07,97.97,27.629,210.0061,3.0412,20.5317,0.0961,24.3357,1.5836,6.9639,280140,1749174.271
600560.SH,6.19,31.55,69.8984,687.3946,1.8549,9.9929,0.3069,35.32,2.617,13.9509,138436.5645,705601.5525
600561.SH,4.91,20.17,16.3686,134.5863,0.8112,3.3273,0.0907,17.7316,0.4199,1.8392,116398.424,478158.088
600562.SH,12.01,72.16,34.6879,158.9835,4.2439,20.6885,0.0245,11.2734,6.142,19.6246,747443.2135,1856041.335
600563.SH,24.01,60.74,17.6497,34.1981,3.0721,6.6991,0.4638,22.2862,3.9423,8.5073,540225,1366650
600565.SH,2.39,16.76,7.7375,72.1954,0.7759,6.7325,0.3238,28.8464,0.5895,5.5063,576899.9409,3931664.685
600566.SH,18.77,54.03,14.502,46.8244,4.7163,12.103,0.1863,10.8393,3.3797,8.1541,1466790.474,4374995.444
600567.SH,2.61,7.74,4.79,239.3206,1.1518,4.8554,0.0876,40.0221,0.6035,3.6946,983171.2387,2915611.26
600568.SH,1.92,28.16,31.1521,567.1055,0.6404,6.3302,0.0487,42.2961,3.7322,21.9053,303968.0116,2004257.508
600569.SH,2.38,6.37,3.0594,435.4494,0.8988,2.7819,0.5381,37.0941,0.2213,0.6133,569696.9084,1524777.02
600570.SH,34.81,173.27,51.4989,1470.9349,8.7668,55.8009,0.6847,25.7256,9.3709,71.6385,2150579.832,10704710.35
600571.SH,6.08,191.76,37.3568,342.6148,2.1267,54.8212,0.0846,27.9916,1.963,34.7187,267324.9645,3881601.701
600572.SH,5.76,31.7,17.6469,70.1335,2.5918,7.6939,0.0657,20.714,2.2251,8.3325,1221686.4,3121182
600573.SH,5.27,21.17,36.2801,1594.1952,1.1865,4.9406,0.3949,15.8926,2.2023,6.6115,131750,529250
600575.SH,1.91,7.28,18.1179,95.7213,0.8664,5.829,0.1195,27.8586,0.2297,14.9834,742275.8634,2419120.219
600576.SH,3.91,74.32,27.2076,2067.2071,1.2424,33.5519,0.0975,36.7806,3.0845,1809.4739,137180.5536,1927764.752
600577.SH,2.95,23.53,12.1166,169.6643,1.8254,8.3444,0.0517,30.1208,0.3265,2.5852,318594.9589,2300438.975
600578.SH,2.84,9.39,7.0938,42.3146,0.8471,2.9391,0.0771,18.7199,1.5087,3.2864,1749964.642,4335664.376
600579.SH,6.45,23.97,53.571,979.5266,2.5383,13.7858,0.1145,22.5581,2.031,12.7539,255577.3161,939793.3169
600580.SH,5.93,23.62,9.4391,54.685,1.3292,6.8413,0.3042,16.4217,0.7302,3.5733,766991.8845,2623065.331
600581.SH,3.51,16.79,6.1029,16.4118,0.785,9.9458,0.0802,42.0677,0.1197,0.9283,271322.923,1286867.762
600582.SH,3.25,25.16,11.5536,37.9082,0.8931,4.0831,0.2403,15.5159,0.7358,3.1056,1345041.39,5206344.826
600583.SH,4.85,17.09,7.2476,548.9188,0.9459,3.8102,0.1688,25.9589,1.574,3.5613,2144357.078,7556095.353
600584.SH,14.04,16.12,115.0323,132.0742,1.6838,1.9332,3.4989,16.6365,0.8973,1.0302,2250435.875,2583833.783
600585.SH,12.87,39.09,5.59,15.812,0.9969,2.3606,0.2325,15.3217,1.2388,2.8755,6820202.419,20714973.78
600586.SH,2.76,10.28,16.5902,382.9964,0.9252,3.7664,0.1749,23.6151,0.8029,4.1273,402491.3796,1462543.207
600587.SH,10.96,58.63,23.0761,332.3887,1.3355,7.6631,0.1268,22.8102,0.4403,3.9949,445445.1877,2382887.898
600588.SH,32.78,37.8,78.5813,109.3233,10.2085,11.7719,2.3078,5.5832,8.2531,9.517,6285505.776,7248081.707
600589.SH,3.82,17.28,17.2983,867.9173,0.8643,5.0869,0.2123,30.2772,1.536,10.3245,269426.8274,1039789.44
600590.SH,5.08,26.99,14.6838,233.8998,1.1637,6.2399,0.2663,29.3546,0.7496,4.593,328713.9928,1394614.581
600592.SH,4.73,25.7,19.7995,704.0509,1.0333,4.3987,0.5753,52.3431,1.8278,15.7244,188988.8391,1026852.678
600593.SH,16.08,51.39,29.1647,116.0259,3.9097,12.4472,0.2699,28.1557,4.9413,15.4703,147936,484416.8
600594.SH,4.67,73.21,11.841,68.5945,0.8338,8.3106,0.1656,13.8931,0.9619,8.9948,369830.0958,2898850.248
600595.SH,1.86,10.88,158.2422,472.5281,0.6499,3.4876,0.2289,27.4717,0.2774,2.1562,364787.6746,1894795.959
600596.SH,6.5,20.83,4.9571,1120.2332,1.0524,3.2995,0.4527,19.1094,0.5738,1.7947,441470.0115,1414741.591
600597.SH,7.52,28.64,16.4498,59.1859,1.6993,8.3212,0.0912,21.7732,0.4442,1.6979,920814.6068,3524543.621
600598.SH,8.11,25.24,14.5208,337.4829,2.214,8.731,0.4027,25.8071,2.8621,11.6035,1441698.406,4486864.09
600599.SH,8.27,53.63,82.6527,3373.7464,1.9065,13.0199,0.0678,48.2202,4.7722,43.1545,137282,890258
600600.SH,26.49,57.38,20.7271,56.395,2.0761,4.8737,0.1898,12.7779,1.2953,2.876,3578753.424,7751939.278
600601.SH,2.31,14.06,44.6765,1424.6016,1.5834,8.6741,0.132,26.2927,1.0004,5.4869,507019.8681,3086017.033
600602.SH,4.8,14.55,22.5672,168.3452,1.6929,6.5119,0.1304,21.3229,1.4195,14.4858,656483.2584,1706632.184
600603.SH,3.79,25.06,9.5684,39.0582,0.7924,284.0735,0.017,28.9294,2.944,1062.6886,119704.7808,964234.5088
600604.SH,3.1,41.51,27.2942,13958.6553,0.9848,11.7203,0.1858,61.2016,2.8536,190.3149,580724.4892,3795315.533
600605.SH,7.85,30.5,30.6491,518.131,1.6911,9.248,0.0831,16.9873,0.4739,2.4371,115665.5047,449401.0056
600606.SH,5.4,41.15,6.1973,51.1246,1.0693,11.7698,0.1653,22.4796,0.204,3072.8317,708025.2416,29665960.39
600608.SH,3.5,20.61,15.1408,248.7908,20.0495,1159.3682,0.0246,28.1345,1.3017,46.3709,115101.5044,677783.4299
600609.SH,2.71,8.91,4.8911,225.4954,7.4218,305.5143,0.1047,24.8288,0.5139,1.9937,296112.7928,973566.4146
600610.SH,1.23,27.17,63.607,2152.4977,1.2201,365.2644,0.0013,52.9472,1.532,1080.9261,131766.7764,2248605.396
600611.SH,3.45,27.03,9.2858,89.3635,0.9378,6.3823,0.2191,35.4943,2.9118,16.0386,815622.3881,4260149.4
600612.SH,29.07,66.22,13.1179,34.869,2.805,8.2004,0.235,7.0446,0.3711,0.9964,1520703.34,3464085.833
600613.SH,4.7,33.29,18.3246,74.4348,1.0028,6.8275,0.2797,34.6174,1.3251,11.1325,251013.6652,1481603.708
600614.SH,3.21,34.61,16.6214,737.0378,1.1051,8.6966,0.0189,30.0049,2.6726,18.6687,528819.2195,2651397.225
600615.SH,8.42,34.68,14.5044,2906.8864,2.6621,13.1511,0.1072,11.8651,16.7792,95.4494,158313.2677,652055.1217
600616.SH,4.38,22.71,43.962,170.0994,1.1099,5.9416,0.2254,18.2865,2.3627,12.1631,225403.2061,1168700.185
600617.SH,4.6,37.84,19.3387,1364.0725,1.3298,12.1927,0.1065,17.4914,0.507,4.447,498945.2983,2773458.317
600618.SH,6.08,18.92,6.3227,194.3559,2.0584,10.0707,0.4171,20.2229,1.0125,3.2852,703091.1854,2187908.755
600619.SH,7.61,18.54,24.603,223.6527,1.6484,5.0794,0.1544,36.3846,0.5756,2.4593,565579.2654,1499583.744
600620.SH,4.56,25.48,48.2564,405.9865,1.3409,13.9718,0.1006,23.9045,60.607,318.9594,313124.7635,1357560.652
600621.SH,6.36,22.37,9.0896,305.682,1.075,6.479,0.0872,31.6515,3.2427,37.8162,368429.8928,1675159.982
600622.SH,4.61,22.04,8.9658,64.1138,0.9577,3.6483,0.2203,15.125,1.2745,7.9983,392413.8009,1892798.203
600623.SH,7.47,39.56,8.6346,387.6394,0.8785,11.7085,0.0512,50.108,0.3687,2.5819,1121618.797,5674714.847
600624.SH,3.93,29.19,59.1647,288.4904,2.4006,11.4596,0.2137,53.8718,3.0381,12.9728,269091.8199,1182647.547
600626.SH,4.48,26.95,14.9838,134.4712,1.1941,8.5998,0.1542,23.4707,0.2056,2.6968,318188.7816,1914104.389
600628.SH,6.12,23.05,9.1023,338.5965,0.8996,4.85,0.1375,22.7663,1.3428,3.7714,395887.735,1225797.317
600629.SH,10.55,42.7,13.8266,3567.9465,1.7247,19.0269,0.1524,29.0601,0.7508,28.8205,455979.5793,1485959.202
600630.SH,6.16,32.05,19.0119,731.2383,1.4369,8.1504,0.3398,42.4452,0.585,3.2754,261714.7438,1361681.418
600633.SH,7.1,30.22,8.7252,68.3914,1.1719,9.7211,0.3648,41.3263,4.0687,11.2005,924366.0066,3591005.097
600634.SH,1.81,37.38,21.8067,781.3392,0.5924,9.0797,0.0081,63.8431,1.0772,568.2218,75695.9216,2152086.519
600635.SH,3.09,22.31,21.6369,110.214,1.2911,8.5833,0.1578,21.8234,1.8886,9.5568,912302.3146,4031575.839
600636.SH,10.16,26.33,10.1856,2653832.293,1.5619,6.3161,0.3133,28.2395,0.9497,3.0178,388061.7801,1005675.853
600637.SH,8.33,77.23,11.2475,237.1198,1.0313,19.784,0.1128,18.0691,2.0525,55.799,2860212.133,19021436.89
600638.SH,7.83,23.08,8.5243,100.9208,1.2823,3.6757,0.1196,16.2413,4.1084,15.1244,527269.6834,1295166.484
600639.SH,10.05,36.72,14.714,77.7341,1.3351,4.7905,0.127,27.5957,5.5441,19.0278,1128024.958,3410645.547
600640.SH,8.24,35.99,25.5166,758.0656,1.5078,7.5888,0.193,31.2886,1.3914,7.6306,655653.4546,1926776.994
600641.SH,3.81,19.09,3.8362,87.6046,1.0075,4.1754,0.1919,26.3351,1.6314,6.3965,307146.483,1538957.05
600642.SH,4.73,13.99,9.5325,28.7728,0.8684,2.7009,0.1126,13.4225,0.6163,2.4113,2153114.124,6368301.604
600643.SH,7.76,29.16,12.4291,59.7189,1.3878,6.0352,0.3286,21.9152,9.3237,83.1736,992731.9848,3223615.22
600644.SH,5.71,6.92,40.5261,49.114,2.1767,2.638,3.0471,14.826,1.4088,1.7073,307426.7763,372573.256
600645.SH,14.99,79.34,22.3873,538.2965,2.2485,75.5015,0.0153,36.729,5.7555,76.5495,650933.0954,3064549.661
600647.SH,9.64,54.87,25.7648,2817.4095,4.3692,26.7744,0.1657,22.6036,12.7613,137.1573,134134.3822,763480.6589
600648.SH,12.33,47.53,13.9552,76.3818,1.3962,5.9112,0.2059,17.078,1.446,6.265,1399885.47,5396314.386
600649.SH,4.73,26.01,7.6547,36.6976,0.6408,3.95,0.0762,25.6703,1.9396,16.4254,1196489.275,7770548.67
600650.SH,8.91,50.53,17.5491,131.3324,1.5707,8.4119,0.3324,43.6387,2.1202,12.7082,491484.6053,2787285.871
600651.SH,2.65,26.38,7.4186,255.8706,1.0283,10.9692,0.0665,24.0398,0.6797,11.0994,262064.4124,2599010.365
600652.SH,3.06,36.5,36.7671,327.9097,1.4753,14.7555,0.1299,35.9762,2.3224,37.548,254807.2704,3039367.768
600653.SH,1.75,11.24,25.9528,153.9192,1.9438,10.3329,0.1485,27.8159,0.4401,3.0933,340616.5555,1962931.476
600654.SH,1.72,43.63,29.8322,1071.1209,1.0364,16.8584,0.0028,22.8706,0.6056,60.297,220679.6106,5597820.588
600655.SH,6.09,24.51,9.0188,52.0781,0.6749,4.5329,0.1665,15.7522,0.4244,2.1766,1017623.959,3760189.348
600657.SH,3.11,11.46,5.8435,22.683,0.5002,2.2349,0.4201,32.3826,0.4059,3.7178,530442.6338,1746802.467
600658.SH,4.25,20.98,6.0644,57.5946,0.7269,4.2078,0.1951,18.8044,1.5831,17.1493,475398.6441,1228046.582
600660.SH,10.7,30,11.2434,24.1804,1.7869,4.1615,0.2354,8.5613,2.0124,4.0834,2684220.759,7525852.596
600661.SH,18.3,60.94,28.6829,281.6786,3.2051,20.3464,0.1478,23.1361,2.6233,13.5026,480586.9557,1578812.349
600662.SH,3.58,22.96,35.9613,122.1489,1.1696,7.6867,0.3241,34.8299,0.9245,5.1864,377103.6644,2418519.591
600663.SH,12.26,72.01,10.804,82.0719,2.7387,11.5233,0.1318,19.7703,3.9968,24.2857,3120899.964,13449192.48
600664.SH,3.32,16.88,18.2681,136.0347,1.375,3.9159,0.1907,13.7331,0.6783,1.9869,844924.4876,3236711.792
600665.SH,3.08,12.27,6.027,85.5948,0.8336,4.1044,0.1906,30.8102,0.503,3.4356,266149.7365,1060278.333
600666.SH,2.35,54.15,45.4492,1301.0759,1.0966,20.4,0.0254,44.4076,1.3711,29.7513,170896.1695,4010720.707
600667.SH,4.49,11.57,21.932,33017.0043,1.7207,8.3678,0.0238,28.3905,0.7168,4.005,534882.1481,1962969.246
600668.SH,8.94,23.9,7.2506,37.2853,1.2442,4.2035,0.4443,16.6215,1.2074,3.6546,307610.9422,822360.3489
600671.SH,11.01,37.82,40.5848,4285.0127,17.5669,84.7469,0.0484,15.6201,5.0157,46.6976,134078.5524,460567.7431
600673.SH,4.99,27.27,20.875,243.395,2.8289,8.9704,0.1868,40.5972,1.6304,6.4481,767061.7125,3162627.477
600674.SH,7.51,31.56,8.5136,20.1432,1.4329,4.4064,0.1504,16.318,29.647,64.2513,3306007.501,6946577.677
600675.SH,4.07,15.07,10.6134,62.0765,1.0352,5.5983,0.0155,17.2043,0.7824,6.7022,922327.3426,3479877.206
600676.SH,4.2,19.88,9.023,53.3106,0.76,4.8251,0.0131,53.4555,0.4332,1.9796,431967.0365,1714399.361
600677.SH,7.23,42.48,15.509,585.3796,1.1626,11.6735,0.0182,44.9918,0.3331,2.6639,377255.3991,1768986.509
600678.SH,4.74,32.24,30.2568,1397.3664,27.0651,10005.3323,0.0579,56.4908,4.4088,194.8098,165421.26,1125143.76
600679.SH,9.13,43.9,51.394,719.0184,2.7326,14.3235,0.1269,62.9198,2.8128,33.0697,367207.6386,1765653.377
600680.SH,5.75,61.72,362.0233,3426.2974,3.3724,17.4768,0.0607,57.3349,2.587,19.4457,219779.5688,2359094.78
600681.SH,3.76,18.09,9.7565,4064.4755,2.0115,188.7045,0.2761,29.0539,2.5903,581.439,94555.5588,1744160.867
600682.SH,8.4,79.62,14.1436,2134.6489,0.8426,20.6706,0.0444,34.7504,0.5841,3.1582,300990.2154,4439002.092
600683.SH,3.48,14.7,6.3792,435.746,1.1059,6.0432,0.209,11.996,0.4158,13.4283,257790.6038,1088943.068
600684.SH,3.49,20.16,8.0966,78.0124,0.9629,6.8194,0.2426,35.5236,0.6349,7.5314,297857.7923,1433814.014
600685.SH,9.05,75.99,36.1434,1739.4342,1.1308,10.7041,0.0793,30.1554,0.6359,9.1548,1091951.29,10741234.97
600686.SH,6.6,33.28,8.6862,73.5893,1.1404,5.8562,0.2175,22.2218,0.1986,0.9118,400447.4173,2019225.765
600687.SH,3.55,50.37,12.0588,173.4323,0.8678,14.617,0.03,37.6189,0.503,4.1085,451025.5788,3017625.921
600688.SH,4.28,11.91,7.9315,70.3659,1.7873,7.7305,0.1451,36.675,0.4365,1.3166,4622400,12862800
600689.SH,6.06,25.93,12.661,130.7728,3.057,15.0791,0.0786,52.8025,0.9231,4.5728,121800.7539,521170.5524
600690.SH,7.48,32.2,9.9756,20.2218,1.8831,4.6167,0.2427,9.3243,0.4355,1.1114,4566617.737,13944760.04
600691.SH,2.41,9.19,10.5221,186.3354,0.979,2.9483,0.0179,25.2577,0.2156,0.6725,423385.6443,1348959.682
600692.SH,5.3,24.18,28.478,229.3517,2.5844,15.5361,0.0743,29.8536,2.0598,19.4242,186434.9539,850565.5068
600693.SH,5.15,19.12,16.5428,846.8722,1.7081,7.0404,0.1462,16.6874,1.2588,7.5775,291395.9823,1281772.994
600694.SH,24.15,71.58,6.9985,22.5527,0.902,3.5129,0.2269,16.1653,0.2763,0.6544,709330.547,2102438.118
600695.SH,2.55,15.86,41.493,4983.2722,2.8026,25.7863,0.2296,56.449,13.8148,183.8494,181338.6855,1131135.2
600696.SH,5.78,6.5,64.5317,109.5039,6.6501,7.4266,1.2684,3.9696,1.7883,5.0327,196846.8879,221367.6075
600697.SH,18.17,49.48,9.6243,24.7301,0.962,4.518,0.23,17.8417,0.1893,0.6287,289063.0323,787167.7951
600698.SH,3.12,15.13,145.8784,2230.7544,5.2746,20.9464,0.3676,47.4031,6.0053,28.1001,303207.0413,1470359.787
600699.SH,19.51,57.12,27.4874,120.0323,1.3543,15.2162,0.2364,21.7035,0.423,4.9723,1241118.538,4031630.383
600701.SH,1.67,37.21,25.9813,1907.7681,0.4301,20.9772,0.0002,29.1777,0.7037,23.4732,172800.7814,1855967.584
600702.SH,11.83,50.41,19.9338,1091.3541,1.777,6.9965,0.3024,21.0619,2.9754,10.5898,399025.9,1700329.3
600703.SH,9.54,33.89,11.5103,51.0513,1.8213,6.9933,0.3679,15.3936,4.575,17.3156,3890817.381,12104765.19
600704.SH,4.06,43.01,6.8719,118.576,0.8081,7.1461,0.0489,36.9034,0.0618,1.1621,972091.3015,4646799.899
600705.SH,4.04,32.98,11.7679,63.0135,1.5159,8.1071,0.1462,19.6813,5.4181,43.3717,3626435.61,12310439.46
600706.SH,9.46,33.31,18.5658,158.6677,1.665,7.5684,0.2619,34.7153,1.348,5.5853,169816.1526,597946.7274
600707.SH,4.07,23.19,31.6651,520.6388,0.7269,12.7677,0.0943,33.6399,14.0297,99.2523,486260.0741,3243904.318
600708.SH,4.96,5.2,4.6859,4.9127,0.9995,1.0478,1.9747,4.8721,0.5716,0.5993,1105403.825,1158891.106
600710.SH,5.03,5.42,15.1882,16.3658,1.532,1.6507,2.2074,7.053,0.0806,0.0868,657294.9653,708258.1932
600711.SH,4.52,18.11,10.9951,170.3461,1.0964,7.5395,0.1866,35.6101,0.2871,7.2484,808408.2447,2711161.724
600712.SH,3.52,17.99,180.4463,2328.3342,1.8338,9.0464,0.1203,17.588,0.8115,3.993,191718.6867,979834.9926
600713.SH,4.14,20.34,16.3888,174.7472,1.1258,8.333,0.1661,16.5711,0.1456,0.8034,431227.055,1825363.666
600714.SH,5.47,20.91,27.4544,832.8687,2.5876,11.2704,0.2784,38.9198,3.8526,47.0302,157632.4213,602576.5868
600715.SH,3.94,48.11,34.4177,261.9991,1.0332,1684.6037,0.0021,26.0369,3.5053,2090.3538,138590.208,4419665.72
600716.SH,2.9,17.4,25.136,954.9761,0.6007,6.1853,0.1392,30.4141,1.6595,7.7007,271457.5711,1288645.103
600717.SH,6.79,22.46,11.1005,32.6547,0.7223,2.7676,0.2029,29.9712,0.6342,2.362,1137168.233,3761531.444
600718.SH,9.21,35.86,9.1228,199.3802,1.2709,8.1067,0.1616,17.8259,1.5886,5.6903,1144497.463,4402152.963
600719.SH,3.63,16.2,64.7483,1005.947,1.9164,5.6581,0.1886,41.4697,1.8899,5.8225,145453.5562,411882.3928
600720.SH,6.11,13.8,7.8369,52.5203,0.8604,2.271,0.4091,26.2686,0.8355,1.8214,474313.3623,1071280.589
600721.SH,4.48,23.36,15.4344,309.5943,1.0012,27.2281,0.1489,25.6327,2.0668,10.9865,179373.1045,792765.0601
600722.SH,4.05,13.72,12.4971,406.1897,3.0764,10.6319,0.0351,40.524,1.8063,13.9923,275529.4688,933398.5955
600723.SH,5.91,15.16,9.8709,29.5563,1.0161,3.1969,0.177,20.5383,0.3821,0.8529,389118.8644,998145.8519
600724.SH,2.9,14.53,9.4914,96.9111,1.6751,5.7521,0.1697,24.7863,0.8283,5.0539,419119.9106,2099935.276
600725.SH,2.02,13.37,1.1487,450.4253,1.4203,64.4172,0.0747,40.7552,0.2311,7.5306,191032.85,823906.195
600726.SH,1.98,15.18,22.9492,144.2052,1.7104,8.5464,0.1068,45.4783,0.4027,3.0514,389401.6803,2985412.882
600727.SH,5.31,17.49,15.7115,602.7729,1.4949,5.9084,0.11,25.7148,2.6422,10.8179,186373.8883,613875.5756
600728.SH,5.8,60.38,34.569,252.6663,2.8509,25.4214,0.1003,25.2739,1.9878,13.1962,629206.4944,3017592.385
600729.SH,19.28,47.62,9.8478,38.3147,1.7096,3.9599,0.4451,21.888,0.2574,0.6449,783786.8805,1935888.55
600730.SH,3.64,42.57,7.0035,260.1628,1.0814,9.1692,0.162,22.3322,2.7339,54.0591,213542.7847,1278910.084
600731.SH,3.83,17.74,31.8098,908.5807,1.3153,7.8345,0.1936,21.0442,1.0777,5.0953,136050.2933,580655.2099
600732.SH,3.46,13.14,19.4733,1266.8195,3.1663,12.606,0.0068,32.7965,13.3953,130.6689,154448.5457,586547.3671
600733.SH,7.52,81.29,60.3939,16449.6982,0.9189,56.2103,0.0146,19.9958,2.6697,1378.39,291439.35,3925758.49
600734.SH,3.51,25.57,13.8298,504.1558,1.0839,105.9127,0.0543,38.9423,0.4783,34.8599,123396.9963,1141531.119
600735.SH,4.16,28.4,21.3123,189.4356,1.8583,16.3299,0.0258,54.6908,0.8772,7.7432,156412.7951,1067228.478
600736.SH,3.92,17.47,7.6879,124.3998,0.6715,4.3896,0.1095,23.1214,0.7297,5.896,414689.5872,2086429.752
600737.SH,6.39,27.63,13.1393,23644.9459,1.7634,10.4756,0.2947,29.83,0.6477,6.139,1311148.863,5669333.816
600738.SH,5.05,16,3.1786,125.4325,1.4037,5.2368,0.0891,29.3605,1.8396,6.8861,229435.664,881765.4609
